/n/home03/calmiller/DSMC_Simulations/7_8_20_opaque_mesh/flow_4.00000_gap_0.00400_len_0.04000_T1_2.00000_T2_0.50000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
937592 2.372548e-02 5.497325e-03 6.561467e-02 2.996861e-02 1.032877e-02 6.625985e-02 1.889298e+01 1.462091e+01 1.952447e+00 4001 1.897125e-02
250185 2.364102e-02 1.528558e-02 6.474868e-02 2.723856e-02 1.875568e-02 6.375153e-02 3.138517e+01 3.027332e+01 -8.699209e+00 1050 7.397607e-03
813157 -5.314259e-03 2.847438e-02 6.904872e-02 -9.630868e-03 3.588769e-02 7.223593e-02 -8.193223e+00 1.407098e+01 6.049550e+00 1941 1.068114e-02
751814 -1.681643e-02 -1.267343e-02 1.702663e-01 -1.518023e-01 -1.884117e-01 7.419179e-01 -3.737064e+00 -4.865286e+00 1.582609e+01 1581 1.422858e-02
189549 1.035172e-02 1.398920e-02 3.387986e-01 -6.485378e-01 4.051240e-01 1.325904e+01 -1.039182e+00 6.168869e-01 2.037745e+01 4837 3.385860e-02
252111 -1.459091e-02 1.425805e-02 1.215702e-01 -9.731208e-02 1.152114e-01 1.994083e-01 -8.004045e+00 9.768174e+00 7.531560e+00 1065 9.719533e-03
64911 -7.288890e-03 -9.340529e-04 1.229641e-01 -3.112491e-02 -2.524639e-02 1.810567e-01 -8.958731e+00 -9.137754e+00 2.183399e+01 2419 1.240798e-02
377657 -1.474566e-02 2.252791e-02 6.672933e-02 -1.720664e-02 2.912286e-02 6.622876e-02 -8.433490e+00 2.260014e+01 -1.715415e+00 2581 1.086708e-02
815832 2.582815e-02 1.218130e-02 6.519202e-02 5.000964e-02 2.292112e-02 6.718078e-02 2.771749e+01 1.231028e+01 2.279572e+00 2304 9.830839e-03
5906 4.650221e-03 -2.758870e-02 6.794675e-02 1.156437e-02 -3.852451e-02 6.714150e-02 2.037744e+01 -3.223009e+01 -2.373232e+00 1140 7.017414e-03
66553 1.953372e-02 1.987990e-02 1.328435e-01 1.232362e-01 1.072160e-01 2.629399e-01 1.394025e+01 1.174019e+01 1.748827e+01 1781 1.324951e-02
942063 -1.114481e-03 1.772670e-02 1.326274e-01 -2.665411e-02 9.872967e-02 2.557001e-01 -2.816083e+00 8.931653e+00 1.357039e+01 4515 2.182857e-02
817096 1.919896e-02 1.558579e-02 6.754094e-02 5.498455e-02 3.145325e-02 6.537328e-02 2.077018e+01 9.209576e+00 -1.258123e+00 982 7.089516e-03
943185 -7.981754e-03 -2.485096e-02 6.945668e-02 -3.013257e-02 -6.062749e-02 7.843819e-02 -1.800113e+01 -2.907423e+01 7.298936e+00 2282 9.759301e-03
443286 2.505690e-02 -2.367856e-03 6.548465e-02 3.946344e-02 -3.559272e-03 5.986634e-02 3.424824e+01 -2.832316e+00 -1.147986e+01 2117 9.202845e-03
693103 -1.229934e-02 -2.435127e-02 1.704311e-01 -2.946427e-01 -1.075643e+00 2.569022e+00 -2.568683e+00 -9.564361e+00 2.182173e+01 5874 2.993002e-02
68295 -1.756831e-02 1.333533e-02 6.779189e-02 -2.516830e-02 2.140898e-02 6.885959e-02 -1.518815e+01 1.613472e+01 2.133737e+00 1724 9.365472e-03
818780 -6.246291e-03 2.406211e-02 6.850413e-02 -1.306019e-02 5.224207e-02 7.005169e-02 -5.312163e+00 2.196931e+01 1.206486e+00 3887 2.155811e-02
10115 2.853465e-03 -2.494959e-02 6.581445e-02 7.484311e-03 -3.211683e-02 6.196275e-02 1.427327e+01 -2.209096e+01 -7.405952e+00 2654 1.120965e-02
569887 1.234020e-02 2.063955e-02 6.839472e-02 2.027394e-02 3.118484e-02 7.095668e-02 1.830282e+01 2.432757e+01 5.910356e+00 1139 5.246113e-03
320000 -7.424525e-03 -9.075849e-03 1.220892e-01 -2.412814e-02 -2.496970e-02 1.548529e-01 -6.308187e+00 -6.002375e+00 1.237334e+01 1824 1.364335e-02
