idx x y z xnext ynext znext vx vy vz collides time
-1250355 -1.453131e-03 -3.771861e-03 1.095693e-01 -2.205285e-03 -2.814879e-03 1.173523e-01 -2.009760e+00 2.557062e+00 2.079628e+01 311 7.322710e-03
1250355 -2.205285e-03 -2.814879e-03 1.173523e-01 -2.224195e-02 3.061924e-02 3.049646e-01 -2.341322e+00 3.906839e+00 2.192284e+01 311 7.322710e-03
-917471 9.364281e-04 4.450337e-03 1.102163e-01 4.654340e-03 7.851329e-03 1.525343e-01 1.966124e+00 1.798529e+00 2.237882e+01 132 5.577449e-03
917471 4.654340e-03 7.851329e-03 1.525343e-01 2.025277e-02 2.360554e-02 3.671375e-01 1.609623e+00 1.625698e+00 2.214520e+01 132 5.577449e-03
-1834242 -4.350562e-03 3.863002e-04 1.097214e-01 -4.445701e-03 5.587694e-04 1.147007e-01 -4.431093e-01 8.032770e-01 2.319152e+01 194 4.821690e-03
-1834242 -4.445701e-03 5.587694e-04 1.147007e-01 -4.839420e-03 1.271895e-03 1.358979e-01 -4.323563e-01 7.831073e-01 2.327729e+01 195 5.732326e-03
1834242 -4.839420e-03 1.271895e-03 1.358979e-01 -1.970614e-02 5.717685e-02 1.902494e+00 -1.993939e-01 7.498025e-01 2.369376e+01 195 5.732326e-03
-1084372 1.694821e-03 -7.074719e-04 1.099514e-01 2.104649e-03 1.251178e-04 1.128234e-01 1.881117e+00 3.821598e+00 1.318254e+01 115 3.738858e-03
-1084372 2.104649e-03 1.251178e-04 1.128234e-01 4.620320e-03 3.267813e-03 1.216922e-01 3.778364e+00 4.720110e+00 1.332031e+01 116 4.404668e-03
-1084372 4.620320e-03 3.267813e-03 1.216922e-01 1.505846e-02 1.621471e-02 1.616540e-01 3.385753e+00 4.199502e+00 1.296218e+01 117 7.487627e-03
1084372 1.505846e-02 1.621471e-02 1.616540e-01 1.361968e-01 1.351264e-01 6.048950e-01 3.921625e+00 3.849542e+00 1.434909e+01 117 7.487627e-03
-584911 -4.709855e-04 -4.789993e-03 1.103717e-01 5.649096e-04 -9.183969e-03 1.227589e-01 1.327143e+00 -5.629366e+00 1.586993e+01 123 4.176414e-03
584911 5.649096e-04 -9.183969e-03 1.227589e-01 4.327751e-03 -7.651255e-02 2.612342e-01 4.637236e-01 -8.297412e+00 1.706535e+01 123 4.176414e-03
-919604 -8.435944e-04 -3.964509e-03 1.128104e-01 1.032675e-03 -4.533302e-03 1.232948e-01 2.991623e+00 -9.069143e-01 1.671693e+01 177 5.345298e-03
-919604 1.032675e-03 -4.533302e-03 1.232948e-01 4.134836e-03 -6.056417e-03 1.372760e-01 3.884585e+00 -1.907273e+00 1.750746e+01 178 6.143880e-03
919604 4.134836e-03 -6.056417e-03 1.372760e-01 5.219194e-02 -3.233768e-02 4.014995e-01 3.378225e+00 -1.847469e+00 1.857387e+01 178 6.143880e-03
-1337184 2.289004e-03 -1.080638e-03 1.181185e-01 3.210264e-03 -1.564975e-02 1.584477e-01 4.612936e-01 -7.295050e+00 2.019366e+01 255 8.325484e-03
1337184 3.210264e-03 -1.564975e-02 1.584477e-01 3.363161e-02 -3.985396e-01 1.157067e+00 6.271012e-01 -7.892837e+00 2.058539e+01 255 8.325484e-03
-670672 3.653963e-03 -2.324246e-03 1.114284e-01 3.136213e-03 -7.032326e-03 1.316549e-01 -6.006142e-01 -5.461585e+00 2.346362e+01 146 4.551931e-03
670672 3.136213e-03 -7.032326e-03 1.316549e-01 -1.564523e-03 -4.369042e-02 2.964399e-01 -6.686310e-01 -5.214234e+00 2.343897e+01 146 4.551931e-03
-1588279 -3.582475e-03 -1.962709e-03 1.093374e-01 -3.520189e-03 -1.141698e-03 1.131637e-01 4.398076e-01 5.797212e+00 2.701798e+01 166 4.358941e-03
-1588279 -3.383209e-03 -5.167711e-04 1.165126e-01 -2.390167e-03 2.904402e-03 1.387501e-01 1.320337e+00 4.548752e+00 2.956662e+01 168 5.228218e-03
-1588279 -2.390167e-03 2.904402e-03 1.387501e-01 3.853119e-03 2.894300e-02 3.320379e-01 9.799943e-01 4.087219e+00 3.033995e+01 169 1.159895e-02
1588279 3.853119e-03 2.894300e-02 3.320379e-01 5.393378e-01 4.258136e+00 3.330668e+01 5.057766e-01 3.994562e+00 3.114524e+01 169 1.159895e-02
505398 4.719679e-03 2.855847e-03 1.371700e-01 1.756550e-02 1.869851e-02 4.003002e-01 1.533376e+00 1.891101e+00 3.140922e+01 112 4.105257e-03
-422263 -2.335013e-03 -1.409264e-03 1.096273e-01 1.805904e-02 7.127966e-03 1.916845e-01 4.969334e+00 2.080232e+00 1.999453e+01 159 8.458429e-03
422263 1.805904e-02 7.127966e-03 1.916845e-01 5.169934e-01 1.891217e-01 2.115455e+00 5.456250e+00 1.990249e+00 2.103799e+01 159 8.458429e-03
-1423459 5.897222e-04 -2.423501e-03 1.103623e-01 6.543331e-03 -1.065937e-02 1.588505e-01 1.703471e+00 -2.356480e+00 1.387365e+01 301 1.050296e-02
1423459 6.543331e-03 -1.065937e-02 1.588505e-01 8.027766e-02 -7.805078e-02 1.189857e+00 1.201971e+00 -1.098573e+00 1.680683e+01 301 1.050296e-02
757756 3.925344e-03 8.029023e-03 1.154885e-01 5.736224e-02 8.961407e-02 2.509681e-01 4.924632e+00 7.518705e+00 1.248551e+01 386 9.470975e-03
-924507 1.245679e-03 -1.902099e-03 1.113685e-01 1.369404e-03 -1.944609e-03 1.217964e-01 3.596642e-01 -1.235743e-01 3.031329e+01 79 2.894520e-03
924507 1.369404e-03 -1.944609e-03 1.217964e-01 -4.272569e-03 -1.000398e-02 3.784054e-01 -6.669612e-01 -9.527317e-01 3.033482e+01 79 2.894520e-03
-1591394 8.969683e-04 1.956823e-03 1.090073e-01 1.396195e-03 1.735725e-03 1.179471e-01 1.125729e+00 -4.985631e-01 2.015884e+01 392 8.508005e-03
