/n/home03/calmiller/DSMC_Simulations/6_12_20_Yuiki_cell/flow_10.00000_gap_0.00000_len_0.00000_T1_4.00000_T2_4.00000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
81251 1.815721e-02 6.150657e-03 1.390778e-01 3.029524e-01 9.004223e-02 1.265841e+00 2.805052e+01 8.262787e+00 1.109791e+02 3133 2.205317e-03
50004 -1.204086e-02 -1.371656e-02 1.203390e-01 -2.228823e-01 -2.581759e-01 1.099525e+00 -2.446431e+01 -2.836506e+01 1.136167e+02 902 9.487528e-04
62507 -2.343399e-02 -6.933600e-03 1.660406e-01 -2.701269e-01 -8.177964e-02 1.177070e+00 -2.997959e+01 -9.095734e+00 1.228663e+02 5373 3.509550e-03
12509 -4.005075e-03 7.369502e-03 1.138409e-01 -2.489535e-02 5.446631e-02 3.480529e-01 -9.391852e+00 2.117378e+01 1.052970e+02 3730 2.328123e-03
56259 -1.844878e-02 -2.497171e-03 1.086959e-01 -3.995143e-02 -4.746148e-03 1.571016e-01 -4.379047e+01 -4.580074e+00 9.857883e+01 3335 2.034325e-03
93760 5.039855e-03 1.385106e-02 1.788675e-01 2.411475e-02 6.046124e-02 6.477036e-01 4.598930e+00 1.123764e+01 1.130357e+02 10396 6.107671e-03
81261 -4.140419e-03 -5.097882e-03 1.008331e-01 -2.771519e-02 -3.025618e-02 3.097423e-01 -1.280723e+01 -1.366749e+01 1.134920e+02 4082 2.363943e-03
37508 -1.325346e-02 -8.682545e-03 1.541057e-01 -8.649738e-02 -5.715341e-02 8.421880e-01 -1.146469e+01 -7.587027e+00 1.077038e+02 2546 2.124473e-03
93761 -3.765104e-03 -1.651350e-02 1.458489e-01 -4.203730e-02 -1.493881e-01 7.706990e-01 -7.200503e+00 -2.499893e+01 1.175588e+02 3741 2.545224e-03
31258 -2.871358e-02 -2.120172e-04 1.103889e-01 -8.418581e-02 -4.084401e-03 1.870268e-01 -5.908765e+01 -4.124768e+00 8.163280e+01 10034 5.475729e-03
37509 1.529866e-02 -1.641819e-02 1.523689e-01 1.898219e-01 -2.189177e-01 1.329006e+00 1.642953e+01 -1.906320e+01 1.107680e+02 6999 4.154885e-03
25013 1.426063e-02 -2.260596e-02 2.838003e-01 2.634991e-01 -9.275633e-01 8.487049e+00 3.598150e+00 -1.306448e+01 1.184268e+02 10588 7.093753e-03
6261 -1.265336e-02 3.658925e-03 1.259747e-01 -9.957027e-02 3.241311e-02 5.207591e-01 -2.613629e+01 8.646506e+00 1.187134e+02 2845 1.941272e-03
25014 -3.630460e-03 1.295996e-02 1.001249e-01 -2.424898e-02 4.452465e-02 1.935902e-01 -2.058504e+01 3.151345e+01 9.331354e+01 4471 2.610080e-03
