/n/home03/calmiller/DSMC_Simulations/5_13_20_density_control/flow_2.000_gap_0.005_len_0.000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
12 1.748254e-02 1.264359e-02 2.428313e-02 Inf -1.000000e+03 -1.000000e+03 1.017360e+01 -2.866684e+00 -1.111862e+01 430 2.816625e-03
41 1.013171e-02 -1.902113e-02 5.385425e-02 Inf -1.000000e+03 -1.000000e+03 6.049984e-01 -1.526240e+01 -5.953343e+00 379 2.441870e-03
186 -4.582212e-03 -1.184357e-02 1.831775e-02 -Inf -1.000000e+03 -1.000000e+03 -1.744205e+00 -9.743452e+00 -2.094898e+00 611 4.139146e-03
230 2.078961e-02 -5.693367e-03 4.291300e-02 Inf -1.000000e+03 1.000000e+03 2.300217e+00 -5.741540e+00 2.190545e+01 3059 2.289403e-02
358 -5.809173e-04 -6.783593e-03 1.576081e-01 5.107681e-03 -4.272765e-02 3.692437e-01 1.302321e+00 -8.228862e+00 4.845087e+01 800 6.745306e-03
377 1.597181e-02 -1.444917e-02 4.241245e-02 Inf 1.000000e+03 1.000000e+03 1.789702e+01 8.819595e+00 7.624480e+00 343 2.171914e-03
400 -7.567505e-03 -1.010931e-02 1.448489e-02 Inf -1.000000e+03 1.000000e+03 3.679104e+00 -2.211211e+01 8.241507e+00 241 2.117942e-03
505 1.931528e-03 1.467698e-02 7.987949e-02 -1.373037e-02 3.375815e-02 1.058534e-01 -8.404144e+00 1.023891e+01 1.393754e+01 1666 1.286287e-02
572 9.235799e-03 -2.088983e-02 8.872910e-02 3.992382e-02 -9.053478e-02 1.762566e-01 1.329454e+01 -3.017130e+01 3.791830e+01 1983 1.362534e-02
581 1.920874e-02 9.720799e-03 3.417083e-02 -Inf -1.000000e+03 -1.000000e+03 -7.700680e+00 -3.441992e+00 -2.815358e+00 451 3.024332e-03
635 1.687053e-02 1.337473e-02 4.563857e-02 Inf 1.000000e+03 1.000000e+03 2.423837e+01 1.997273e+01 2.928951e+01 390 2.591732e-03
671 1.948855e-03 2.146535e-02 3.748292e-02 Inf 1.000000e+03 1.000000e+03 3.073213e+00 1.008360e+01 5.840303e+00 704 5.147725e-03
717 2.030893e-02 -7.237111e-03 3.748573e-02 Inf -1.000000e+03 1.000000e+03 5.008265e+00 -1.368740e+01 2.199368e+00 844 6.007428e-03
769 7.585774e-03 -2.013204e-02 3.854459e-02 Inf -1.000000e+03 1.000000e+03 3.208971e+00 -7.038553e-01 3.011077e+00 469 2.855082e-03
880 3.691824e-04 -2.158354e-02 5.600791e-02 -Inf -1.000000e+03 1.000000e+03 -3.849560e+00 -9.964112e+00 2.005910e+01 647 4.322816e-03
912 1.914907e-02 9.872215e-03 2.868091e-02 Inf -1.000000e+03 1.000000e+03 7.797965e+00 -6.676835e+00 1.939703e+00 1342 9.429321e-03
989 5.186940e-03 2.095571e-02 3.309597e-02 Inf 1.000000e+03 -1.000000e+03 6.648150e+00 5.437337e+00 -1.026650e+01 291 1.937428e-03
1025 -7.698108e-03 -9.980416e-03 1.776809e-02 -Inf -1.000000e+03 1.000000e+03 -8.353449e+00 -4.971629e+00 5.591600e-01 1514 1.075016e-02
1102 2.068975e-02 6.077934e-03 3.687870e-02 Inf 1.000000e+03 1.000000e+03 7.085375e+00 1.622633e+00 8.755380e+00 822 5.575439e-03
1153 -1.757294e-02 -1.253816e-02 5.665865e-02 -Inf -1.000000e+03 1.000000e+03 -8.322673e+00 -7.918625e+00 4.561970e+00 1243 8.829651e-03
1231 2.152325e-02 -1.596814e-03 4.838268e-02 Inf 1.000000e+03 1.000000e+03 1.207755e+01 7.379219e+00 5.076340e+00 738 4.867575e-03
1246 1.716225e-02 -1.303672e-02 2.870519e-02 Inf -1.000000e+03 1.000000e+03 3.817979e-01 -6.490069e+00 1.408875e+01 867 5.928745e-03
1290 2.388307e-02 2.931717e-03 8.680674e-02 5.161793e-02 1.124752e-02 1.137555e-01 1.285834e+01 3.855344e+00 1.249388e+01 1193 9.700664e-03
1389 -1.189807e-02 -4.168066e-03 1.613700e-02 -Inf 1.000000e+03 -1.000000e+03 -1.838155e+01 5.186688e+00 -7.770572e-01 661 4.899598e-03
