/n/home03/calmiller/DSMC_Simulations/5_29_20_cold_guided/flow_4.00000_gap_0.00300_len_0.01200_T1_2.00000_T2_2.00000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
250007 1.651480e-02 6.637501e-03 1.124683e-01 3.291341e-01 1.541887e-01 7.367037e-01 1.237880e+01 5.842590e+00 2.471787e+01 2864 1.111972e-02
500028 4.101798e-03 -6.011452e-03 1.172954e-01 4.203172e-02 -5.978048e-02 5.945636e-01 3.223561e+00 -4.569683e+00 4.056173e+01 3969 1.420302e-02
40 3.882437e-03 1.755144e-02 2.164330e-01 -5.248657e-04 7.188484e-02 6.386278e-01 -4.068384e-01 5.015520e+00 3.897283e+01 2163 1.110204e-02
500059 1.072496e-02 -1.054339e-02 1.853365e-01 1.424384e-02 -2.251183e-02 1.295029e+00 9.430628e-02 -3.207550e-01 2.973981e+01 1706 9.795007e-03
750054 1.773308e-02 1.465875e-02 2.065837e-01 1.558706e-01 1.569496e-01 1.661998e+00 2.971515e+00 3.060857e+00 3.130782e+01 1581 9.734345e-03
375064 -5.473657e-04 9.180717e-03 1.181897e-01 -6.786003e-03 5.230387e-02 3.999298e-01 -7.418897e-01 5.128142e+00 3.350412e+01 1238 5.663461e-03
625044 -1.703414e-02 -1.493832e-02 1.800630e-01 -3.055992e-01 -6.700116e-01 3.335784e+00 -4.185717e+00 -9.502023e+00 4.577462e+01 3533 1.391763e-02
500087 2.850710e-02 5.043713e-03 2.449870e-01 1.016346e-01 2.922857e-02 6.772193e-01 6.751021e+00 2.232711e+00 3.990305e+01 2405 1.260455e-02
375084 -2.145994e-03 -1.054297e-02 1.164480e-01 -9.631875e-03 -3.601149e-02 2.615529e-01 -1.981095e+00 -6.740097e+00 3.840117e+01 1627 6.486543e-03
625057 1.893593e-02 -6.712569e-03 1.539806e-01 1.041670e-01 -2.479892e-02 5.131974e-01 7.467463e+00 -1.584624e+00 3.147254e+01 1641 8.571331e-03
