running....
idx x y z xnext ynext znext vx vy vz collides time
16 1.667206e-03 -2.148191e-02 3.013053e-02 -Inf -Inf -Inf -7.413130e+00 -3.645295e+00 -9.609713e+00 2824 1.020126e-02
163 -4.642933e-03 2.108310e-02 3.110729e-02 Inf Inf Inf 5.060898e+00 6.727142e+00 1.101823e+01 2052 7.409303e-03
259 -7.177269e-04 2.156512e-02 3.006765e-02 Inf Inf -Inf 4.378622e+00 1.664715e+01 -9.086488e+00 2404 8.002632e-03
280 2.151500e-02 6.341159e-05 5.637024e-02 Inf Inf Inf 1.118463e+01 3.219687e-01 1.279483e+01 5855 2.192648e-02
599 -1.196997e-02 1.793950e-02 5.626883e-02 -Inf Inf Inf -5.417608e+00 8.155357e+00 5.935060e+00 2838 9.852840e-03
860 -1.837523e-02 1.130100e-02 2.782226e-02 -Inf Inf -Inf -2.348485e+00 4.106053e+00 -1.001215e+01 3640 1.320040e-02
885 2.157950e-02 -2.602850e-04 3.545327e-02 Inf Inf Inf 1.298264e+01 7.611999e+00 4.235862e+00 2024 6.939314e-03
1345 -1.370838e-02 -1.667791e-02 4.440619e-02 -Inf -Inf Inf -2.022450e+00 -5.635800e+00 7.684147e+00 5507 1.927672e-02
1412 -2.005688e-02 -7.980756e-03 2.131110e-02 -Inf -Inf Inf -6.721869e+00 -2.039875e+00 4.513461e+00 5103 1.824207e-02
1679 1.542103e-02 -1.503708e-02 4.097806e-02 -Inf -Inf Inf -2.328797e+00 -5.064264e+00 5.890414e+00 3545 1.289639e-02
2158 -1.862543e-02 1.082058e-02 4.435632e-02 -Inf Inf Inf -1.489927e+01 1.496239e+01 6.628048e+00 2736 9.446469e-03
2483 -1.261029e-02 1.748299e-02 4.097446e-02 -Inf Inf Inf -4.556303e+00 2.091105e+01 4.072033e+00 1438 4.954254e-03
2508 -3.848980e-03 -2.121268e-02 2.905485e-02 -Inf -Inf -Inf -1.353672e+01 -8.975995e+00 -5.435937e+00 865 3.066319e-03
3574 1.336616e-02 -1.690746e-02 4.314889e-02 Inf -Inf -Inf 6.041938e+00 -9.474993e+00 -5.365119e+00 4982 1.765997e-02
3649 -7.337856e-03 2.023475e-02 5.409732e-02 Inf Inf -Inf 7.265823e+00 8.814568e+00 -8.743442e+00 3208 1.103672e-02
3875 1.267056e-02 -1.736026e-02 5.635825e-02 Inf Inf -Inf 1.239277e+01 1.284252e+00 -9.854065e+00 2961 1.024359e-02
3881 3.618665e-03 -2.125686e-02 5.077601e-02 -Inf -Inf Inf -3.768887e+00 -1.412932e+00 8.430712e+00 2827 9.831757e-03
3928 -1.193788e-02 -1.417992e-03 1.186858e-01 -Inf -Inf Inf -1.960830e+01 -5.605626e+00 2.481091e+01 3310 1.313803e-02
4549 1.796522e-02 1.196437e-02 5.076493e-02 Inf Inf -Inf 6.325841e+00 6.960479e+00 -7.542561e+00 4413 1.642429e-02
4624 2.129680e-02 2.851466e-03 5.636714e-02 Inf -Inf Inf 8.273076e+00 -9.683454e+00 3.361686e+01 1880 6.926491e-03
5284 8.354134e-03 -1.987846e-02 3.658718e-02 -Inf -Inf -Inf -4.065405e+00 -2.057207e+01 -1.079224e+01 3082 1.090892e-02
5308 2.740256e-03 2.140138e-02 2.908860e-02 Inf Inf Inf 2.586890e+00 1.380179e+01 7.512402e+00 5978 2.214809e-02
5397 -5.011996e-03 2.096982e-02 4.323476e-02 Inf Inf -Inf 1.439534e+01 1.743608e+01 -9.904117e+00 1777 6.673670e-03
5829 -1.585563e-02 1.465134e-02 3.548127e-02 -Inf Inf Inf -1.803761e+01 1.625521e+01 9.666795e+00 2630 9.596283e-03
5840 1.964468e-02 -8.934955e-03 4.540677e-02 Inf Inf -Inf 1.544464e+01 8.984439e+00 -2.716008e+00 8370 2.931492e-02
5855 9.923868e-03 1.915683e-02 4.757869e-02 Inf Inf Inf 4.011506e+00 7.403704e+00 5.567204e+00 2970 1.029757e-02
6301 2.146385e-02 2.229731e-03 3.549099e-02 Inf -Inf Inf 9.259340e+00 -4.953453e-01 6.580780e+00 10247 3.682072e-02
6327 2.426287e-03 2.142387e-02 4.320859e-02 Inf Inf Inf 5.151287e+00 9.594939e+00 1.992070e+01 4521 1.639088e-02
6460 -5.094044e-03 -2.095198e-02 4.641765e-02 -Inf -Inf -Inf -2.031654e+00 -8.668584e+00 -7.535285e-01 833 2.607065e-03
6643 -1.728482e-02 1.290739e-02 2.897549e-02 -Inf Inf Inf -3.952645e+00 7.807662e+00 1.467176e+01 1452 4.947917e-03
6645 -2.122112e-02 3.956352e-03 2.021749e-02 -Inf Inf -Inf -1.500264e+01 5.515250e+00 -8.558564e+00 771 2.958421e-03
6647 -3.077453e-05 2.156854e-02 4.094000e-02 -Inf Inf -Inf -1.055726e+01 8.160116e+00 -9.747117e+00 3360 1.214552e-02
6691 -7.916077e-03 2.007127e-02 4.322562e-02 -Inf Inf -Inf -6.689207e+00 5.296440e+00 -8.516786e+00 2218 8.642655e-03
6777 -8.688996e-04 -2.155059e-02 5.410428e-02 Inf -Inf Inf 6.403180e+00 -1.157061e+01 6.948573e+00 3375 1.164881e-02
7146 -1.876912e-02 -1.060724e-02 3.659164e-02 -Inf Inf Inf -6.773065e+00 9.645002e-01 8.481981e-01 2010 6.844125e-03
7191 -2.939977e-03 -2.134958e-02 2.019762e-02 Inf -Inf -Inf 1.123464e+01 -4.536120e+00 -1.293621e+01 1907 6.809209e-03
7198 1.077709e-02 -1.867549e-02 5.850431e-02 Inf Inf Inf 1.053499e+01 3.965576e+00 9.375640e+00 4047 1.444654e-02
7309 1.490414e-02 -1.550109e-02 5.636390e-02 Inf -Inf -Inf 1.674962e+00 -1.978133e+00 -1.286637e+01 3740 1.332795e-02
7315 -2.115118e-02 4.032040e-03 4.324868e-02 -Inf Inf Inf -1.102491e+01 7.067251e-01 6.322920e+00 5959 2.167657e-02
7389 2.143957e-02 2.253201e-03 4.315412e-02 Inf Inf Inf 8.200656e+00 7.791400e+00 8.393384e+00 4383 1.582423e-02
7480 3.279974e-03 2.131745e-02 3.331877e-02 Inf Inf -Inf 5.638566e+00 1.300188e+01 -5.590439e+00 2145 7.633402e-03
8051 -1.894067e-02 -1.030187e-02 4.097764e-02 -Inf -Inf -Inf -1.653088e+01 -1.083620e+01 -1.626978e+01 2199 7.556526e-03
8385 -2.154895e-02 -1.307466e-03 2.683842e-02 -Inf Inf -Inf -1.105893e+01 3.378433e+00 -1.445186e+01 3257 1.123830e-02
