/n/home03/calmiller/DSMC_Simulations/10_2_21_atoms/flow_4.00000_T2_2.80000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
-191753 2.242403e-03 -3.701102e-04 1.091140e-01 3.551187e-03 1.818645e-03 1.112644e-01 8.858145e+00 1.481399e+01 1.455448e+01 241 3.336925e-03
191753 3.838977e-03 2.378970e-03 1.119267e-01 2.200072e-02 3.489399e-02 1.480550e-01 1.160741e+01 2.078077e+01 2.309010e+01 242 3.365132e-03
316643 -1.531968e-02 2.026806e-02 6.657283e-02 -2.177821e-02 3.157151e-02 6.656561e-02 -2.325151e+01 4.069387e+01 -2.600327e-02 544 6.099523e-03
880343 7.082932e-03 2.175527e-02 6.543159e-02 9.415652e-03 3.242515e-02 6.521974e-02 5.403984e+00 2.471786e+01 -4.907719e-01 1256 1.246182e-02
318095 -2.437770e-02 -7.347548e-03 6.694520e-02 -3.556657e-02 -9.643228e-03 6.937979e-02 -2.728160e+01 -5.597511e+00 5.936195e+00 149 2.144506e-03
693655 -1.708124e-02 6.732914e-03 6.650803e-02 -2.863728e-02 1.366187e-02 6.575129e-02 -3.219768e+01 1.930562e+01 -2.108419e+00 313 3.455059e-03
569133 5.434506e-03 -7.894104e-04 1.127986e-01 4.321408e-02 3.057865e-02 1.857617e-01 2.663537e+01 2.211512e+01 5.144048e+01 243 3.143095e-03
759069 1.394451e-02 2.191905e-02 6.763221e-02 2.080687e-02 2.915317e-02 7.282234e-02 2.378283e+01 2.507122e+01 1.798739e+01 395 5.158255e-03
633966 1.825244e-02 -1.857486e-03 6.608212e-02 3.106312e-02 2.619001e-03 6.664303e-02 4.630935e+01 1.618207e+01 2.027652e+00 342 4.718618e-03
-571796 -3.353080e-03 -2.521886e-03 1.089585e-01 -2.674414e-03 -3.614887e-03 1.110577e-01 7.142526e+00 -1.150313e+01 2.209201e+01 585 7.062011e-03
-571796 -2.622547e-03 -3.598891e-03 1.111917e-01 8.871623e-03 5.809168e-03 1.524090e-01 7.013029e+00 5.740214e+00 2.514824e+01 587 8.706404e-03
571796 8.871623e-03 5.809168e-03 1.524090e-01 3.199827e-01 -1.901390e-02 7.969987e-01 1.331312e+01 -1.062234e+00 2.758340e+01 587 8.706404e-03
822316 2.451040e-02 3.102881e-03 6.722790e-02 5.275334e-02 1.349807e-02 6.882832e-02 6.915414e+01 2.545309e+01 3.918694e+00 169 2.315008e-03
-760797 -1.620082e-03 -1.657091e-03 1.133471e-01 2.023383e-02 -1.030240e-02 2.448818e-01 9.956382e+00 -3.938697e+00 5.992565e+01 314 6.151335e-03
760797 2.023383e-02 -1.030240e-02 2.448818e-01 1.491921e+00 -1.584744e+00 8.870843e+00 9.744223e+00 -1.042457e+01 5.711355e+01 314 6.151335e-03
949224 -1.406454e-02 2.412671e-02 6.677488e-02 -2.040423e-02 3.751585e-02 6.878480e-02 -1.752154e+01 3.700476e+01 5.555009e+00 373 4.264995e-03
-955700 -6.917390e-04 2.795975e-04 1.142743e-01 -2.756145e-04 3.169470e-03 1.517789e-01 5.301662e-01 3.681861e+00 4.778291e+01 587 7.452134e-03
955700 -2.756145e-04 3.169470e-03 1.517789e-01 -8.468129e-02 4.793394e-02 1.296843e+00 -3.398725e+00 1.802510e+00 4.610779e+01 587 7.452134e-03
893286 2.236129e-02 1.586580e-02 6.648417e-02 1.184934e-01 8.939874e-02 9.102000e-02 5.134467e+01 3.927434e+01 1.310472e+01 370 4.150553e-03
-832174 -4.697123e-03 -3.316240e-03 1.155899e-01 -2.647178e-03 -3.971519e-03 1.218107e-01 9.241369e+00 -2.954068e+00 2.804420e+01 1307 1.538051e-02
-832174 -2.647178e-03 -3.971519e-03 1.218107e-01 2.218863e-02 -2.954293e-03 1.877443e-01 1.444714e+01 5.917260e-01 3.835398e+01 1308 1.709959e-02
832174 2.218863e-02 -2.954293e-03 1.877443e-01 1.985452e+00 6.402468e-01 8.520656e+00 1.058413e+01 3.467555e+00 4.492348e+01 1308 1.709959e-02
-770213 -2.034668e-03 2.410977e-03 1.098194e-01 -1.276721e-03 3.694288e-03 1.156835e-01 7.136130e+00 1.208247e+01 5.521143e+01 470 5.835824e-03
770213 -1.276721e-03 3.694288e-03 1.156835e-01 6.234199e-02 9.723542e-02 5.396662e-01 8.279695e+00 1.217397e+01 5.517948e+01 470 5.835824e-03
458326 2.148303e-02 1.637771e-03 6.615812e-02 3.063389e-02 2.943606e-03 6.777278e-02 4.238778e+01 6.048772e+00 7.479259e+00 1172 1.163579e-02
961170 3.632099e-03 -2.176825e-03 1.123317e-01 2.532013e-02 -8.785826e-02 3.371216e-01 7.040489e+00 -2.781438e+01 7.297255e+01 491 6.933311e-03
524566 -3.474841e-03 -4.045527e-03 1.111395e-01 5.986531e-03 -9.244597e-02 2.047329e-01 2.934322e+00 -2.741625e+01 2.902678e+01 560 6.910992e-03
212699 -1.232325e-02 2.301613e-02 6.821678e-02 -1.560479e-02 9.741718e-02 7.780684e-02 -2.080384e+00 4.716766e+01 6.079761e+00 385 4.454690e-03
