running....
idx x y z xnext ynext znext vx vy vz collides time
62 3.723265e-03 1.614024e-03 1.247944e-01 -5.612540e-03 2.626901e-03 4.450934e-01 -9.255564e-01 3.868501e+00 3.766951e+01 6312 2.461524e-02
86 1.443472e-02 -4.136372e-03 7.692396e-02 4.258864e-02 -1.130244e-02 1.077829e-01 1.127887e+01 -2.751671e+00 1.946815e+01 2007 8.085721e-03
541 -2.616326e-03 6.170284e-04 1.133383e-01 4.164364e-03 -3.368577e-04 1.293563e+00 6.576059e-01 3.334867e-01 5.039771e+01 1666 6.579927e-03
735 1.138668e-02 1.978877e-02 8.734079e-02 2.888473e-02 4.566514e-02 1.393265e-01 1.820680e+00 1.670356e+00 2.422523e+01 2698 1.136338e-02
979 2.037383e-02 4.384618e-03 8.165599e-02 3.596938e-02 6.133146e-03 9.673715e-02 3.122479e+01 3.338845e+00 3.214015e+01 6565 2.488240e-02
991 5.116457e-04 2.644547e-02 8.044830e-02 6.057675e-03 6.791302e-02 1.255512e-01 1.249274e+00 5.906394e-01 1.877162e+01 2658 1.022277e-02
1014 5.081864e-03 -8.226989e-03 7.442403e-02 1.800339e-02 -2.611471e-02 1.017714e-01 9.163106e+00 -1.245711e+01 2.339747e+01 2610 1.035360e-02
1155 1.606372e-02 1.327284e-02 8.264836e-02 2.802421e-02 2.010469e-02 9.333069e-02 1.907114e+01 1.050987e+01 1.874308e+01 1929 7.817588e-03
1198 6.853683e-04 6.734151e-03 1.377031e-01 -2.866001e-03 9.330796e-03 1.220322e+00 3.018440e-01 -6.787775e+00 5.465418e+01 4234 1.644104e-02
1388 6.934680e-03 -1.257231e-03 1.230264e-01 2.248937e-02 -1.009592e-02 1.540644e+00 -5.083594e-01 -9.221227e-01 4.371258e+01 3547 1.393361e-02
1428 8.611843e-04 -6.489828e-04 1.248542e-01 -1.850868e-03 2.601228e-03 1.694330e+00 5.634966e-01 -4.548995e-01 3.840583e+01 3289 1.365303e-02
1441 -7.998669e-03 -1.849730e-02 8.513846e-02 -1.539858e-02 -5.124014e-02 1.191495e-01 -3.438752e+00 -1.878542e+01 2.626953e+01 1210 5.225753e-03
