/n/home03/calmiller/DSMC_Simulations/5_25_20_cold_second_stage/flow_2.000_gap_0.00100_len_0.000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
147 1.969450e-02 7.640370e-03 2.255973e-01 1.591443e-02 1.079675e-02 7.333794e-01 -7.394535e+00 -7.898724e-01 1.617043e+01 4063 3.527610e-02
148 -1.848551e-03 1.102356e-02 1.333976e-01 -2.635106e-03 4.731655e-03 4.530099e-01 3.419246e-01 -5.902237e+00 1.893396e+01 313 5.799891e-03
234 -1.507897e-02 5.639249e-03 2.392875e-01 3.064128e-02 -6.047678e-03 4.073385e-01 -5.097831e-01 -1.731866e+00 3.143786e+01 2040 1.751066e-02
416 -9.850038e-03 3.148708e-04 1.429704e-01 7.068078e-03 3.225257e-03 7.092798e-01 3.996112e+00 -2.331403e+00 2.718446e+01 1353 1.120974e-02
431 8.487813e-03 -7.543604e-03 1.459855e-01 -4.529824e-03 8.344351e-04 1.084405e+00 5.939684e+00 -4.782932e+00 3.508839e+01 531 5.488398e-03
436 -5.244368e-03 9.290457e-03 1.303481e-01 2.332477e-03 -8.907282e-03 6.028733e-01 -2.849568e+00 4.207374e+00 1.890876e+01 2596 1.944588e-02
796 -3.486154e-03 -4.232652e-03 1.440903e-01 -2.457363e-03 -3.192310e-03 6.426863e-01 1.599839e+00 1.884812e+00 2.906794e+01 1899 1.441268e-02
844 -7.506744e-03 2.301884e-03 1.477746e-01 -4.825824e-03 9.545485e-05 4.917780e-01 -3.487517e+00 1.522439e+00 2.718151e+01 438 5.861547e-03
1003 2.405786e-03 -4.333655e-03 2.540370e-01 -6.533469e-04 3.265957e-03 1.052338e+00 -4.304378e+00 2.820040e+00 2.180848e+01 605 1.315198e-02
1013 -1.097987e-02 -9.951161e-03 2.324966e-01 1.179976e-02 1.080667e-02 6.586551e-01 6.873805e+00 7.201092e+00 1.908450e+01 1005 1.486528e-02
1030 -1.328706e-02 1.428497e-02 1.941436e-01 1.420634e-02 -1.778454e-02 6.928628e-01 5.660175e+00 -5.620260e+00 2.559896e+01 2060 1.740737e-02
1051 2.608895e-03 -1.324456e-02 1.510046e-01 -2.409534e-03 1.341837e-02 8.828969e-01 6.734089e-01 -2.550578e+00 3.120746e+01 1189 9.622807e-03
1081 -8.421396e-03 1.397877e-02 1.637506e-01 -8.034050e-03 1.420419e-02 3.767662e+00 -1.485407e+00 1.190593e+00 2.717401e+01 951 9.245955e-03
1182 2.454583e-03 1.437920e-02 1.765288e-01 -1.123211e-03 -1.161955e-02 7.268163e-01 -1.302948e+00 -6.433479e+00 2.790945e+01 943 9.411255e-03
1301 -2.962312e-03 1.689601e-03 3.017296e-01 -4.135046e-03 7.958081e-03 2.879479e+00 1.194621e+00 1.729021e-01 2.809645e+01 538 1.165030e-02
1303 -1.779544e-02 9.874319e-04 1.752090e-01 -1.659321e-02 8.018969e-04 6.120411e-01 3.855552e+00 -4.539455e-01 2.855560e+01 596 7.460797e-03
1424 -4.245719e-03 -4.088632e-03 2.328227e-01 9.088561e-03 3.493267e-03 1.210608e+00 -2.370698e+00 1.282796e+00 2.738422e+01 2961 2.351926e-02
1443 8.241276e-03 5.470370e-03 9.907554e-02 -2.151910e-02 -9.141693e-03 4.022970e-01 -4.594225e+00 -4.229206e-01 3.354777e+01 2681 1.740175e-02
1459 -2.104671e-03 -1.546501e-03 2.319157e-01 -4.694391e-03 -6.267080e-03 1.316923e+00 4.478535e+00 8.368578e+00 2.472453e+01 1456 1.533633e-02
1519 9.305983e-03 -1.916739e-03 2.003276e-01 -1.453003e-02 6.130375e-04 3.129023e+00 5.834218e+00 1.962420e+00 2.092474e+01 1342 1.405048e-02
1629 1.140663e-02 -2.217784e-03 1.361598e-01 -4.514256e-04 -1.956858e-03 6.650469e-01 -7.013879e+00 1.725672e+00 2.720087e+01 2209 1.550814e-02
1723 -6.964363e-03 2.417529e-03 2.694150e-01 9.384826e-03 -2.675639e-02 6.665826e+00 -6.046587e+00 6.372878e+00 2.731105e+01 572 1.016506e-02
1762 7.334435e-03 1.039445e-02 9.585926e-02 1.069416e-02 1.539112e-02 3.633572e-01 3.299761e+00 4.972142e+00 1.717275e+01 1211 8.240647e-03
1766 -6.340322e-03 -1.430825e-02 1.958782e-01 4.170535e-03 1.398157e-02 1.974845e+00 3.929524e+00 2.016902e+00 3.475659e+01 1977 1.586152e-02
1843 -1.117666e-02 1.444326e-03 1.386435e-01 -1.009268e-02 2.894525e-03 1.004139e+00 3.667199e+00 2.650422e-01 2.759575e+01 1654 1.300869e-02
1905 -1.625872e-02 5.119595e-03 1.555345e-01 -1.826040e-02 4.572183e-03 1.522712e+00 9.662822e-01 -1.362918e+00 3.006885e+01 978 9.088183e-03
1928 2.975793e-04 -2.908223e-03 2.963345e-01 -6.909297e-03 -7.884780e-03 6.586278e-01 4.231230e+00 2.164300e+00 2.720873e+01 1590 1.807413e-02
2034 3.869223e-03 -1.225471e-02 1.752995e-01 3.275054e-03 7.924534e-03 7.205095e-01 -2.431768e+00 7.102146e+00 2.916533e+01 1386 1.263934e-02
2066 3.017504e-03 7.526172e-03 1.156907e-01 -1.400207e-03 2.415134e-03 5.844946e-01 3.508292e+00 4.965945e+00 3.490507e+01 534 4.796569e-03
2083 4.176216e-04 -3.715538e-03 2.074376e-01 -8.499769e-03 -6.759053e-03 9.170814e-01 3.342581e+00 5.600317e+00 2.016846e+01 6150 4.419802e-02
2107 -2.789924e-03 1.084703e-03 2.179468e-01 7.753514e-03 -8.459002e-03 1.557817e+00 4.456804e+00 -3.536436e+00 2.182971e+01 1095 1.414181e-02
2202 -3.739588e-04 -1.469358e-02 2.237694e-01 -2.599042e-03 -1.484187e-02 1.462603e+00 -2.285676e-01 6.505919e+00 1.612712e+01 1470 1.958415e-02
2250 -1.084627e-02 -2.128370e-04 3.027258e-01 -5.931539e-03 -1.340266e-03 5.882410e+00 -8.018671e+00 1.527016e+00 2.700330e+01 2862 2.619834e-02
2449 -3.151773e-03 -2.470880e-03 1.540865e-01 4.982511e-03 3.576075e-03 4.841086e-01 -7.958047e-01 -7.053577e-01 3.345347e+01 1844 1.406371e-02
2466 7.065845e-03 3.870506e-03 2.165488e-01 2.145381e-03 -3.700221e-03 1.659754e+00 -7.051223e+00 -1.037389e+00 1.804836e+01 912 1.405601e-02
2468 -1.152539e-03 -2.215891e-03 2.164111e-01 1.183816e-02 -1.313658e-03 1.750377e+00 3.099263e+00 -1.926178e+00 2.229729e+01 1770 1.813004e-02
2590 -5.760175e-03 1.474497e-02 1.665933e-01 -1.411287e-02 1.891368e-02 1.469272e+00 2.834248e+00 1.697487e+00 1.798404e+01 1656 1.621086e-02
2675 2.927846e-02 5.512076e-03 1.148765e-01 3.087047e-02 7.048100e-03 1.677494e-01 -1.191993e+01 -1.980628e+00 2.029474e+01 3150 2.178889e-02
