/n/home03/calmiller/DSMC_Simulations/7_8_20_opaque_mesh/flow_4.00000_gap_0.00400_len_0.01000_T1_1.99000_T2_1.99000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
187565 3.811858e-03 5.737902e-03 1.286278e-01 1.973733e-01 2.583680e-01 1.815892e+00 6.543867e+00 8.540842e+00 5.704252e+01 2550 1.052563e-02
312595 5.802947e-03 -8.060935e-04 9.245397e-02 3.918563e-02 2.360653e-02 2.213017e-01 1.465135e+01 1.071448e+01 5.655009e+01 3552 1.360078e-02
312634 3.420787e-03 -6.390608e-03 1.565124e-01 -1.263547e-02 5.459454e-03 1.075777e+00 -8.673958e-01 6.401676e-01 4.966077e+01 2363 1.091925e-02
500131 3.592399e-05 1.668910e-02 1.024900e-01 -4.130105e-02 5.291432e-01 8.826057e-01 -2.145672e+00 2.659987e+01 4.049333e+01 2109 8.623516e-03
500156 -1.058289e-02 3.474074e-03 8.775089e-02 -1.565097e-01 1.141079e-01 2.343811e-01 -2.258682e+01 1.712411e+01 2.269569e+01 3893 1.468487e-02
312759 -5.578557e-03 1.076011e-02 1.646865e-01 -4.191295e-01 -5.024587e-02 2.516418e+00 -7.977228e+00 -1.176780e+00 4.536393e+01 2431 1.181057e-02
187761 1.964557e-03 1.568786e-02 1.079073e-01 -4.585154e-02 5.002282e-01 1.020998e+00 -1.979321e+00 2.005729e+01 3.779691e+01 628 3.273953e-03
562791 -4.755972e-03 -4.047836e-03 9.640404e-02 -7.063591e-02 -2.175808e-02 2.666540e-01 -1.716349e+01 -4.613993e+00 4.435467e+01 3344 1.277484e-02
125295 -6.583095e-03 -4.560636e-03 1.386380e-01 -6.369138e-01 -6.357407e-01 2.608318e+00 -8.937723e+00 -8.949767e+00 3.501863e+01 2050 9.517519e-03
437807 6.549648e-03 -1.992570e-02 1.242746e-01 1.645771e-02 -2.864993e-02 1.512233e-01 9.069361e+00 -7.985743e+00 2.466757e+01 1478 7.597469e-03
