/n/home03/calmiller/DSMC_Simulations/5_13_20_density_control/flow_2.000_gap_0.007_len_0.000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
23 7.018226e-03 8.290771e-03 7.616572e-02 2.433596e-02 2.305795e-02 1.144141e-01 7.123583e+00 5.467998e+00 2.364381e+01 1558 1.098736e-02
91 5.204794e-03 1.151310e-02 1.724618e-02 -1.514883e-03 -1.576016e-02 -9.815449e+00 1.072525e+01 -1.133336e+01 -9.832695e+00 1115 8.469476e-03
94 1.095150e-02 6.400332e-03 1.508769e-02 -1.172045e-02 -9.681014e-03 -1.677983e+01 -1.539659e+00 -8.898602e+00 -1.679492e+01 2888 2.035806e-02
141 1.898266e-02 4.050773e-03 8.432446e-02 3.065367e-02 6.379972e-03 1.007015e-01 1.413437e+01 2.790878e+00 2.355992e+01 622 4.724429e-03
153 1.791514e-02 -1.203470e-02 2.430540e-02 -2.022449e-02 1.430439e-02 -8.916853e+00 -5.489159e+00 5.716865e+00 -8.941158e+00 1674 1.226747e-02
189 3.063151e-03 2.134266e-02 2.874635e-02 8.751507e-04 -2.631952e-02 -1.267061e+01 1.130325e+01 -1.282722e+01 -1.269936e+01 449 3.271515e-03
284 1.364515e-02 1.669370e-02 4.564108e-02 -1.562896e-02 -2.025940e-02 7.167946e+00 -4.816150e+00 -9.109104e+00 7.122304e+00 828 5.515713e-03
292 -1.567875e-03 -1.251319e-02 1.831412e-02 -4.016918e-04 1.506458e-02 -5.176623e+00 -5.654895e+00 6.485088e+00 -5.194937e+00 452 3.291767e-03
312 -1.587137e-02 -1.454100e-02 3.034596e-02 1.810301e-02 1.846513e-02 -2.307305e+00 5.387705e+00 1.024608e+01 -2.337651e+00 1603 1.083352e-02
369 1.909471e-02 -1.003679e-02 3.258757e-02 -2.037531e-02 1.441094e-02 1.835707e+01 -2.514628e+00 1.177769e+01 1.832448e+01 3139 2.090320e-02
382 -1.562601e-02 7.599171e-03 1.204053e-01 -2.664133e-02 7.502931e-03 1.024804e+00 9.966953e+00 -4.727111e+00 4.853453e+01 1271 9.108350e-03
422 -3.991395e-03 1.204271e-02 1.718441e-02 3.280376e-03 -1.470350e-02 -1.214152e+01 -2.239342e+00 -6.821312e+00 -1.215871e+01 2547 1.785915e-02
570 -7.916878e-03 -2.004116e-02 3.257652e-02 6.664478e-03 2.567922e-02 -4.058793e-01 -3.995629e+00 1.477039e+01 -4.384558e-01 2056 1.427379e-02
603 -8.214146e-03 -1.992322e-02 4.015688e-02 1.180770e-02 1.863888e-02 -1.241800e+01 9.677702e+00 -4.779570e+00 -1.245816e+01 396 2.573357e-03
647 1.233413e-02 -1.724324e-02 1.087289e-01 1.788082e-03 -6.736822e-03 4.874563e-01 -7.792685e+00 1.146041e+01 1.969342e+01 413 4.640052e-03
695 1.687919e-03 -2.149309e-02 3.961296e-02 -1.802455e-03 2.209064e-02 7.703269e+00 -2.260562e-01 4.463466e-01 7.663656e+00 1121 7.583981e-03
733 2.573790e-02 1.150810e-02 9.901110e-02 -3.157500e-02 -1.397517e-02 2.406497e-01 -3.149178e+00 -1.244593e+00 1.718589e+01 339 4.481952e-03
801 2.062327e-02 3.673518e-03 8.951849e-02 3.003770e-02 6.312428e-03 1.054318e-01 6.935832e+00 2.254268e+00 1.771980e+01 447 4.038421e-03
856 -1.724863e-02 -1.293243e-02 3.963247e-02 1.543740e-02 1.362604e-02 -8.703149e+00 -6.113588e+00 1.212355e+00 -8.742782e+00 656 4.455366e-03
858 1.446411e-02 -1.599053e-02 3.524835e-02 -2.011922e-02 1.479683e-02 1.036367e+01 -1.514079e+01 -4.296278e+00 1.032842e+01 508 3.798694e-03
967 -6.065140e-03 -1.111456e-02 9.559196e-03 7.853984e-03 1.262497e-02 -2.066569e+00 4.703312e+00 3.624955e+00 -2.076129e+00 978 7.156906e-03
1002 6.922592e-03 2.042752e-02 5.163612e-02 -6.659146e-03 -3.126947e-02 2.325179e+00 1.144244e+00 -2.944981e+01 2.273542e+00 377 2.351703e-03
1061 6.509269e-03 2.058360e-02 2.713103e-02 -6.896972e-03 -2.347669e-02 3.744578e+00 -7.192265e-01 -6.984123e+00 3.717447e+00 1059 6.717276e-03
1200 1.648316e-02 1.391704e-02 2.762741e-02 -1.973029e-02 -1.602397e-02 -2.450279e-01 -8.221251e+00 -5.148301e+00 -2.726553e-01 2192 1.573941e-02
1228 -8.598705e-03 -7.954864e-04 1.489355e-01 7.639160e-03 3.788037e-03 5.568193e-01 3.966161e+00 -1.949318e-01 2.095068e+01 2122 1.819050e-02
1229 -1.550893e-02 9.635727e-03 9.751375e-02 -3.165861e-02 2.010500e-02 1.570141e-01 1.804753e+00 -1.007996e+00 2.473263e+01 1735 1.357808e-02
1260 -5.035892e-03 1.164164e-02 1.781326e-02 8.764080e-03 -1.510143e-02 -9.592312e+00 1.024170e+01 -9.101776e+00 -9.610125e+00 1918 1.326256e-02
1322 -1.349669e-03 2.151669e-02 4.562873e-02 7.012439e-05 -2.592728e-02 1.132312e+00 -3.692877e+00 -1.121736e+01 1.086683e+00 754 5.675324e-03
1343 1.473490e-02 -1.575605e-02 2.711150e-02 -1.392139e-02 1.922519e-02 -6.697409e+00 3.149627e+00 8.890478e+00 -6.724520e+00 556 3.335884e-03
1373 -1.851422e-02 1.110131e-02 3.256608e-02 2.213930e-02 -1.227691e-02 -1.019776e+01 9.171665e+00 -2.679826e+00 -1.023033e+01 1841 1.258595e-02
1395 6.597697e-03 -6.444770e-03 1.759412e-01 -5.415984e-03 5.303077e-03 2.725455e+01 3.719707e+00 -3.597808e+00 2.707860e+01 2270 1.871744e-02
1408 1.835052e-02 1.133152e-02 3.471244e-02 -1.956934e-02 -1.235247e-02 -3.078532e+00 -2.383088e+00 -2.229623e+00 -3.113245e+00 286 1.936972e-03
1439 -9.069032e-03 -1.958841e-02 4.513069e-02 9.498693e-03 2.187339e-02 -1.544242e+01 6.898690e-01 5.323606e+00 -1.548755e+01 1181 8.308436e-03
1475 -2.090251e-02 5.313745e-03 5.876237e-02 2.380082e-02 -5.250068e-03 -4.510907e+00 6.980439e+00 4.869137e-01 -4.569670e+00 3393 2.403334e-02
