/n/home03/calmiller/DSMC_Simulations/4_8_20_Yuiki_cell/flow_4.000_gap_0.000_len_0.000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
25012 3.788130e-03 3.335099e-03 7.518534e-02 6.171594e-02 3.210902e-02 1.847367e-01 1.451568e+01 7.210231e+00 2.745163e+01 2093 2.420754e-03
175025 -6.513708e-04 2.911286e-03 1.004925e-01 -3.547290e-03 1.782247e-02 2.647813e-01 -1.423043e+00 7.327292e+00 8.073080e+01 2646 3.497842e-03
25035 -4.019884e-03 -7.054471e-03 1.039397e-01 -8.293562e-03 -1.208077e-02 1.340439e-01 -9.366111e+00 -1.101555e+01 6.597583e+01 1967 2.343973e-03
75024 6.349972e-03 5.104223e-03 8.200549e-02 2.795467e-02 2.221029e-02 1.354061e-01 1.655964e+01 1.311151e+01 4.093069e+01 3143 3.488634e-03
75032 -1.706612e-03 5.403231e-04 8.695301e-02 -1.536572e-02 -5.889651e-04 1.713257e-01 -1.276752e+01 -1.055575e+00 7.886537e+01 2293 2.470190e-03
100044 1.477599e-02 -6.235905e-03 1.050201e-01 2.199379e-02 -9.359856e-03 1.238076e-01 2.849277e+01 -1.233203e+01 7.416480e+01 2340 2.854820e-03
25054 6.981739e-03 9.623659e-03 9.870630e-02 3.700844e-02 4.987677e-02 2.556244e-01 1.227174e+01 1.645122e+01 6.413155e+01 2635 3.390451e-03
75041 -1.233105e-02 -6.308497e-04 1.155011e-01 -1.561114e-01 3.623627e-02 5.283073e-01 -1.190118e+01 3.051616e+00 3.416936e+01 5112 6.951891e-03
75047 3.087784e-03 -4.566823e-03 8.789758e-02 1.303060e-02 -1.286106e-02 1.442865e-01 1.332764e+01 -1.111783e+01 7.558539e+01 3572 3.974649e-03
175048 -2.137585e-04 7.011841e-04 8.076643e-02 -3.000195e-03 4.071587e-03 1.287726e-01 -5.006043e+00 6.055183e+00 8.624665e+01 4889 5.435926e-03
125063 -5.476938e-03 1.019264e-04 9.699630e-02 -1.110450e-02 1.024105e-03 1.309989e-01 -1.051141e+01 1.722485e+00 6.351145e+01 3436 4.350077e-03
150063 3.975316e-03 -4.836032e-04 9.252119e-02 8.876620e-03 7.827583e-04 1.251297e-01 9.048656e+00 2.337922e+00 6.020099e+01 2387 3.723267e-03
