/n/home03/calmiller/DSMC_Simulations/5_29_20_cold_guided/flow_4.00000_gap_0.00100_len_0.04000_T1_2.00000_T2_2.00000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
500194 4.005558e-03 7.080838e-04 2.476461e-01 -7.698430e-03 -3.433854e-03 3.063089e+01 4.303067e+00 3.673248e+00 2.680316e+01 31 2.588923e-04
127158 -5.159009e-03 5.051336e-03 1.560463e-01 4.257148e-03 -2.727078e-03 1.400485e+01 2.407420e+00 -4.380173e+00 3.962116e+01 22 1.222871e-04
629945 8.792458e-04 -4.478435e-03 1.079847e-01 5.074188e+01 -1.073569e+02 7.642155e-01 3.313909e+04 -7.797860e+04 3.908539e+01 14 2.707856e-05
754987 -1.879227e-03 -3.236208e-03 1.187117e-01 7.986366e-03 2.489769e-03 1.948260e+00 -1.711118e+00 1.969113e+00 4.023304e+01 12 5.391977e-05
130244 5.286813e-03 -5.186976e-03 1.230267e-01 1.218316e-01 -2.080732e-01 2.116988e-01 9.076584e+01 -1.424184e+02 1.621819e+01 21 1.271285e-04
7645 -3.816812e-03 7.647004e-03 1.387230e-01 -3.386228e+03 5.813038e+03 8.577439e-01 -2.373695e+06 4.171927e+06 3.206825e+01 132 3.952653e-04
8329 -7.995527e-03 1.593859e-02 3.122901e-01 -4.465659e-03 1.647620e-02 2.900311e+01 9.592695e+00 -2.251792e+01 4.074896e+01 20 1.854503e-04
881630 -3.903321e-03 1.539585e-03 3.140810e-01 3.868468e-04 1.103520e-03 7.304833e+02 5.869753e+00 -9.028085e-01 4.770713e+01 10 1.421461e-04
132192 -3.557791e-03 5.847941e-04 1.082349e-01 -2.264256e+00 2.246844e+00 5.581898e-01 -1.552681e+03 1.381978e+03 4.454821e+01 14 7.288673e-05
882476 7.397550e-03 2.496119e-03 1.346758e-01 -8.463042e-03 -3.299438e-03 6.030692e+00 -2.266634e-01 -7.811974e-01 3.212313e+01 19 9.270392e-05
