running....
idx x y z xnext ynext znext vx vy vz collides time
1 3.092139e-03 -5.892153e-03 6.345209e-02 3.079534e-03 -5.856636e-03 6.350175e-02 -5.269500e+00 1.483810e+01 2.071938e+01 3537 1.344345e-02
2 -1.190087e-03 -4.324005e-03 6.327386e-02 -1.334676e-03 -4.516558e-03 6.355246e-02 -6.420636e+00 -8.459673e+00 1.245084e+01 3230 1.169379e-02
3 8.145491e-03 -4.870140e-03 1.958586e-01 4.016648e-03 3.042803e-03 2.046920e+01 1.625687e+01 -7.857251e+00 3.094604e+01 3771 1.809653e-02
4 2.459624e-03 -1.766908e-03 1.616544e-01 3.535836e-03 -3.264935e-03 1.652114e-01 4.393398e+00 -6.616666e+00 1.737526e+01 5400 2.135746e-02
5 7.781431e-03 7.235112e-03 1.411844e-01 8.943498e-03 9.327079e-03 1.467840e-01 1.260886e+00 4.889264e+00 2.137507e+01 3745 1.710004e-02
6 8.185747e-04 -2.925228e-03 1.444667e-01 -6.149821e-03 4.925956e-03 1.705111e-01 -5.497813e+00 8.707086e+00 3.002937e+01 7119 2.926951e-02
7 7.397217e-03 -7.843218e-03 1.595583e-01 7.399201e-03 -7.824716e-03 1.602010e-01 -1.968501e-01 1.027353e+00 2.554435e+01 6000 2.528549e-02
8 5.855088e-03 1.287203e-03 6.347464e-02 5.769771e-03 1.237267e-03 6.350665e-02 -1.186702e+01 -6.922790e+00 4.428638e+00 11483 4.270359e-02
9 3.868830e-03 5.238978e-03 6.347120e-02 3.883522e-03 5.221125e-03 6.358712e-02 1.944511e+00 -2.471657e+00 1.567727e+01 5446 2.034470e-02
10 1.513481e-03 -4.946881e-03 1.528883e-01 1.966106e-03 -9.324110e-03 1.614773e-01 7.960766e-01 -1.192770e+01 2.902683e+01 4537 1.898671e-02
11 1.220852e-02 -5.517015e-03 6.344412e-02 1.226962e-02 -5.548981e-03 6.367530e-02 7.260817e+00 -3.809188e+00 2.803662e+01 1703 6.314920e-03
12 4.363141e-03 1.503022e-03 6.324367e-02 4.443247e-03 1.840609e-03 6.365096e-02 2.250743e+00 1.029865e+01 1.251955e+01 14626 5.511611e-02
13 9.387297e-03 -5.128172e-03 1.386350e-01 1.178380e-02 -5.424965e-03 1.436334e-01 9.790555e+00 -1.028920e-01 2.641142e+01 2159 1.112789e-02
14 1.531036e-03 2.272883e-03 1.863299e-01 -1.984349e-03 -2.701232e-03 6.600231e-01 -9.712732e-02 4.023295e-01 3.715769e+01 5075 2.105575e-02
15 4.861834e-03 5.789031e-03 1.271838e-02 4.821647e-03 5.771222e-03 1.264753e-02 -1.040203e+01 -4.630428e+00 -1.828821e+01 5208 1.962002e-02
16 -7.135097e-03 1.790047e-03 1.589658e-01 -9.439690e-03 2.786797e-03 1.644614e-01 -9.409283e+00 4.446033e+00 2.796629e+01 3758 1.617342e-02
17 9.306784e-04 1.346626e-02 6.349307e-02 9.695489e-04 1.344016e-02 6.352367e-02 6.236428e+00 -4.317600e+00 4.916134e+00 5237 2.002344e-02
18 7.232741e-04 -3.053668e-03 1.569443e-01 6.091782e-04 -7.324739e-04 1.651736e-01 -7.599944e-01 1.189737e+01 3.979406e+01 2292 1.079580e-02
19 -1.743740e-03 2.473486e-03 1.552256e-01 -1.986009e-03 2.682172e-03 1.665805e-01 -2.440797e-01 -1.590584e-01 4.409880e+01 10831 4.122964e-02
