running....
idx x y z xnext ynext znext vx vy vz collides time
61 -2.148775e-02 1.925416e-03 4.106899e-02 -Inf -Inf -Inf -9.055695e+00 -3.076731e+00 -8.865213e+00 2878 1.063848e-02
86 2.952780e-03 -2.137467e-02 5.199868e-02 -Inf -Inf Inf -4.821905e+00 -1.090930e+01 3.471011e+00 1229 4.263730e-03
119 -6.176037e-03 2.061839e-02 4.874762e-02 Inf Inf -Inf 7.110369e+00 2.456679e+00 -2.389491e+00 1304 4.584925e-03
249 6.692429e-03 8.125720e-03 7.500924e-02 2.220592e-02 2.140336e-02 1.063087e-01 8.075969e+00 6.912032e+00 1.629376e+01 4859 1.956989e-02
251 -1.268806e-02 3.715218e-03 8.379113e-02 -3.531400e-02 1.341664e-02 1.255957e-01 -2.452546e+01 1.051589e+01 4.531414e+01 1010 3.536033e-03
440 -1.471378e-02 -8.146031e-03 8.924022e-02 -4.376216e-02 -2.494065e-02 1.418853e-01 -1.726205e+01 -9.980235e+00 3.128444e+01 2958 1.089078e-02
494 2.712032e-03 5.800939e-03 7.254020e-02 1.165805e-02 2.772239e-02 9.715723e-02 1.000568e+01 2.451807e+01 2.753294e+01 1597 6.004136e-03
537 -1.206140e-03 -1.326630e-02 8.789189e-02 -1.099672e-02 -6.099287e-02 1.701029e-01 -3.541625e+00 -1.726452e+01 2.973887e+01 4175 1.583068e-02
571 -8.940611e-03 2.278473e-02 9.856925e-02 -1.258642e-02 3.316112e-02 1.154489e-01 -9.969883e+00 2.837541e+01 4.615944e+01 4753 1.859432e-02
612 2.326464e-02 1.359458e-02 9.186016e-02 4.050513e-02 2.423071e-02 1.119924e-01 2.198348e+01 1.356220e+01 2.567078e+01 984 4.269184e-03
663 -1.216254e-02 -2.076263e-03 1.351923e-01 -Inf -Inf Inf -6.018230e+00 -8.755328e-01 3.368446e+01 4704 1.988285e-02
693 -9.091641e-03 1.952374e-02 5.201929e-02 Inf Inf Inf 2.944666e+00 1.016598e+01 5.637879e+00 2874 1.044366e-02
753 8.197972e-03 -2.153731e-02 9.432459e-02 2.350393e-02 -6.326901e-02 1.497087e-01 9.014392e+00 -2.457774e+01 3.261828e+01 1115 4.584207e-03
807 -2.862777e-02 -2.411650e-03 1.199431e-01 -4.512634e-01 -6.732975e-02 9.293803e-01 -1.827741e+01 -2.807466e+00 3.500514e+01 1817 7.899786e-03
821 -1.055993e-02 -1.262591e-02 1.048051e-01 -2.832470e-02 -2.883784e-02 1.620655e-01 -1.288303e+01 -1.175691e+01 4.152529e+01 3883 1.544929e-02
934 -1.373177e-02 1.417539e-02 8.960326e-02 -1.277679e-01 1.140044e-01 3.126259e-01 -2.080064e+01 1.820920e+01 4.068018e+01 1792 6.704946e-03
1004 -1.436805e-02 -2.553095e-03 9.588224e-02 -4.380805e-02 -1.322328e-02 1.666961e-01 -1.779792e+01 -6.450646e+00 4.281043e+01 2396 8.998519e-03
1023 -2.467635e-03 -9.983886e-03 1.022663e-01 -9.585805e-03 -4.188177e-02 2.158713e-01 -2.156105e+00 -9.661919e+00 3.441115e+01 1967 8.335822e-03
1163 -6.064453e-03 1.594171e-02 1.062154e-01 -2.872130e-02 6.305674e-02 2.263246e-01 -6.410417e+00 1.333050e+01 3.398311e+01 2751 1.119199e-02
1178 5.763219e-03 -2.097424e-02 9.696977e-02 9.745930e-03 -4.547561e-02 1.407067e-01 1.873921e+00 -1.152824e+01 2.057886e+01 4151 1.691999e-02
1201 -5.936045e-03 1.185503e-02 8.477681e-02 -1.409958e-02 3.197524e-02 1.225389e-01 -8.368565e+00 2.062554e+01 3.871050e+01 2392 8.984834e-03
1313 -1.388049e-02 1.647448e-02 4.870429e-02 -Inf Inf -Inf -4.910841e+00 8.647743e-01 -7.811012e+00 3448 1.304827e-02
1319 1.320613e-02 8.336080e-03 1.100363e-01 3.744625e-02 2.570570e-02 1.982855e-01 1.642944e+01 1.177277e+01 5.981346e+01 2178 8.804846e-03
1326 1.221966e-02 7.094320e-03 1.055609e-01 4.109523e-02 2.081163e-02 2.179907e-01 1.283328e+01 6.096436e+00 4.996760e+01 5722 2.142582e-02
1386 1.888470e-02 -1.044997e-02 4.112056e-02 Inf -Inf -Inf 1.743417e+00 -6.383988e+00 -4.431993e+00 2849 1.032289e-02
1548 1.084558e-02 -1.863709e-02 4.208561e-02 -Inf -Inf -Inf -2.167624e+00 -1.554176e+01 -5.401689e+00 3301 1.241103e-02
