/n/home03/calmiller/DSMC_Simulations/6_12_20_Yuiki_cell/flow_10.00000_gap_0.00000_len_0.00000_T1_2.00000_T2_2.00000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
62501 -7.162004e-03 -9.418456e-03 9.763220e-02 -2.603456e-02 -3.537327e-02 1.813230e-01 -2.140713e+01 -2.944053e+01 9.493039e+01 12320 5.788507e-03
25001 9.229603e-03 1.435974e-02 1.228321e-01 6.519834e-02 8.716753e-02 3.883500e-01 2.137295e+01 2.780333e+01 1.013941e+02 9245 4.542535e-03
6251 -1.652567e-02 -2.107118e-02 1.960993e-01 -4.376002e-02 -5.304827e-02 4.286706e-01 -1.090531e+01 -1.280442e+01 9.312732e+01 7273 4.725868e-03
81253 1.099252e-02 1.422581e-02 2.070116e-01 2.996205e-02 3.819551e-02 4.208403e-01 9.355328e+00 1.182129e+01 1.054553e+02 5609 3.866805e-03
37504 1.483569e-02 1.299657e-02 1.292426e-01 2.552910e-01 1.970305e-01 9.840299e-01 2.393931e+01 1.832210e+01 8.510112e+01 6202 3.537726e-03
56254 7.004149e-03 -2.162803e-02 1.185338e-01 1.434842e-02 -4.620105e-02 1.700209e-01 1.383895e+01 -4.630342e+01 9.701804e+01 5593 3.051381e-03
93754 1.152655e-02 3.653761e-03 2.072388e-01 3.935275e-02 2.270071e-02 5.610209e-01 7.308027e+00 5.002324e+00 9.291422e+01 15507 8.445064e-03
7 1.102102e-02 7.574047e-03 1.263302e-01 1.682601e-01 1.261489e-01 9.255532e-01 1.968743e+01 1.484639e+01 1.000683e+02 12983 6.254786e-03
12506 -1.918743e-02 -3.663812e-03 1.637845e-01 -9.215613e-02 -1.433255e-02 5.138861e-01 -2.018011e+01 -2.950530e+00 9.682358e+01 1017 1.510987e-03
62506 -9.374794e-03 -1.317806e-02 1.065378e-01 -1.773221e-02 -2.539070e-02 1.432163e-01 -2.058564e+01 -3.008165e+01 9.034494e+01 5745 2.973441e-03
18755 -9.626272e-06 -2.339313e-02 3.073955e-01 2.258762e-02 -3.268605e-01 3.427715e+00 8.249104e-01 -1.107805e+01 1.139070e+02 14373 8.462036e-03
9 -6.568047e-03 9.439504e-04 1.105368e-01 -5.361810e-02 8.823740e-03 4.827562e-01 -1.239053e+01 2.075125e+00 9.802316e+01 2550 1.649073e-03
56258 -3.095040e-03 5.762861e-03 8.729225e-02 -1.412599e-02 3.328165e-02 1.775630e-01 -1.154298e+01 2.879614e+01 9.446088e+01 5249 2.615566e-03
25005 -1.333017e-02 4.949812e-03 1.069036e-01 -4.585362e-02 1.459830e-02 1.930048e-01 -3.196494e+01 9.482799e+00 8.462263e+01 14908 7.018830e-03
25006 -9.447167e-03 -3.937995e-04 8.826347e-02 -4.860634e-02 -7.955050e-04 1.725586e-01 -3.908863e+01 -4.009818e-01 8.414326e+01 7115 3.348084e-03
43760 1.324070e-02 5.517237e-03 1.587171e-01 1.317216e-01 5.992790e-02 1.162298e+00 1.258845e+01 5.781062e+00 1.066292e+02 2817 2.224735e-03
93758 -1.802863e-03 -5.614148e-03 9.467493e-02 -1.093598e-02 -3.031097e-02 2.107103e-01 -6.871004e+00 -1.857986e+01 8.729544e+01 8504 4.108650e-03
25011 -1.799398e-02 -2.087028e-02 2.054831e-01 -1.306040e-01 -1.925584e-01 1.497906e+00 -8.282311e+00 -1.262742e+01 9.505593e+01 3071 3.031131e-03
50012 -2.250606e-03 -1.871908e-02 1.193066e-01 -2.405679e-02 -1.040670e-01 3.681424e-01 -8.588843e+00 -3.361616e+01 9.800940e+01 13270 6.520162e-03
