idx x y z xnext ynext znext vx vy vz collides time
83371 -1.002590e-03 2.644403e-02 6.689461e-02 9.094776e-03 3.823270e-02 5.879209e-02 3.075627e+01 3.590792e+01 -1.368646e+01 156 3.014576e-03
1000044 1.745659e-02 2.256177e-02 6.536843e-02 3.021860e-02 4.808680e-02 5.809662e-02 2.961807e+01 5.923846e+01 -1.558405e+01 144 1.697772e-03
416729 -6.568855e-03 -2.222242e-02 6.778642e-02 -1.256987e-02 -3.317824e-02 7.238480e-02 -2.102477e+01 -3.838407e+01 1.611056e+01 298 3.838589e-03
500106 1.770321e-02 8.866789e-03 6.674351e-02 2.823859e-02 1.377719e-02 6.518372e-02 4.299677e+01 2.004026e+01 -6.365821e+00 167 1.519967e-03
1166784 -2.407952e-02 -8.080235e-03 6.607154e-02 -3.742875e-02 -8.608984e-03 6.678791e-02 -4.874611e+01 -1.930779e+00 2.615891e+00 96 1.147218e-03
1250246 -2.653544e-02 3.122306e-03 6.518757e-02 -9.289605e-02 5.391317e-03 4.973956e-02 -3.997160e+01 1.366714e+00 -9.187405e+00 198 2.975371e-03
583595 -2.481471e-02 1.784012e-03 6.634788e-02 -1.043836e-01 6.553977e-04 6.773500e-02 -7.995301e+01 -1.134062e+00 1.393817e+00 38 6.098429e-04
250285 2.296401e-02 -1.430582e-03 6.743649e-02 4.636813e-02 -1.497164e-03 6.986718e-02 4.790321e+01 -1.362789e-01 4.975120e+00 409 6.039859e-03
416950 -1.287366e-02 -1.522785e-02 6.599887e-02 -2.735857e-02 -2.049823e-02 6.713730e-02 -5.257201e+01 -1.912848e+01 4.131869e+00 56 8.366108e-04
1750312 2.449073e-02 -6.619997e-03 6.632089e-02 9.504502e-02 1.008065e-02 8.278305e-02 2.510208e+01 5.941822e+00 5.856971e+00 55 9.721896e-04
1416994 9.196534e-03 -2.134204e-02 6.740452e-02 1.555313e-02 -3.116838e-02 7.014328e-02 2.881773e+01 -4.454787e+01 1.241625e+01 212 1.986845e-03
-1916993 -1.550294e-03 3.902091e-03 1.075400e-01 9.123589e-05 4.062303e-03 1.097814e-01 1.809388e+01 1.765949e+00 2.470619e+01 229 2.528782e-03
-1916993 1.031594e-04 4.063964e-03 1.097946e-01 2.186837e-04 4.129795e-03 1.101691e-01 9.328607e+00 5.315813e+00 3.024242e+01 231 2.541966e-03
-1916993 2.690168e-04 4.133881e-03 1.103581e-01 8.615591e-04 4.163697e-03 1.123848e-01 9.779194e+00 4.920710e-01 3.344840e+01 233 2.608082e-03
-1916993 8.615591e-04 4.163697e-03 1.123848e-01 3.040415e-03 4.884133e-03 1.242588e-01 6.535833e+00 2.161065e+00 3.561780e+01 234 2.941453e-03
-1916993 3.040415e-03 4.884133e-03 1.242588e-01 -1.705414e-04 1.851998e-02 1.570728e-01 -3.630028e+00 1.541550e+01 3.709671e+01 235 3.826007e-03
1916993 -1.705414e-04 1.851998e-02 1.570728e-01 -9.725518e-02 1.136212e+00 2.487553e+00 -1.591401e+00 1.832109e+01 3.820098e+01 235 3.826007e-03
1583669 -5.575070e-03 1.943017e-02 6.655362e-02 -1.228345e-02 2.790180e-02 6.543183e-02 -2.575068e+01 3.251907e+01 -4.306087e+00 81 1.316540e-03
83688 2.637837e-02 5.788043e-03 6.728717e-02 5.864490e-02 1.714942e-02 6.855017e-02 5.470641e+01 1.926269e+01 2.141360e+00 148 1.335137e-03
417036 1.258848e-02 -2.706130e-02 6.565862e-02 5.722015e-02 -1.124346e-01 5.412292e-02 3.031873e+01 -5.799490e+01 -7.063773e+00 82 8.825198e-04
1000370 -2.757861e-02 -6.992499e-03 6.746639e-02 -1.533502e-01 -3.130300e-02 4.833756e-02 -3.543166e+01 -6.848617e+00 -4.049940e+00 47 8.364976e-04
1083766 1.213560e-02 -2.390837e-02 6.628137e-02 1.411649e-02 -3.213880e-02 6.356719e-02 1.014289e+01 -4.214291e+01 -1.697119e+00 145 1.916957e-03
500495 1.537484e-03 2.814812e-02 6.769331e-02 7.443896e-03 6.803778e-02 6.869960e-02 5.428469e+00 3.666181e+01 9.248634e-01 226 3.388319e-03
250551 2.756140e-02 8.423602e-03 6.574334e-02 2.980338e-02 8.162875e-03 6.331878e-02 2.546047e+01 -2.960885e+00 -1.269494e+01 78 1.532409e-03
-250565 -2.286560e-03 -3.453664e-03 1.088337e-01 -2.155502e-03 -2.955335e-03 1.096809e-01 3.116117e+00 1.184865e+01 2.014530e+01 344 4.331950e-03
-250565 -2.155502e-03 -2.955335e-03 1.096809e-01 -2.127563e-03 -8.334605e-04 1.124788e-01 1.469572e-01 1.116055e+01 1.471601e+01 345 4.522072e-03
