ITEM: TIMESTEP
500000
ITEM: NUMBER OF CELLS
42473
ITEM: BOX BOUNDS oo ao pp
0 0.12
0 0.03
-0.1 0.1
ITEM: CELLS xc yc f_out[1] f_out[2] f_out[3] f_out[4] f_out[5] f_out[6] 
0.003 0.00375 0 0 0 0 0 0 
0.003 0.00525 0 0 0 0 0 0 
0.003 0.00675 0 0 0 0 0 0 
0.003 0.00825 0 0 0 0 0 0 
0.003 0.00975 0 0 0 0 0 0 
0.003 0.01125 0 0 0 0 0 0 
0.003 0.01275 0 0 0 0 0 0 
0.003 0.01425 0 0 0 0 0 0 
0.003 0.01575 0 0 0 0 0 0 
0.003 0.01725 0 0 0 0 0 0 
0.003 0.01875 0 0 0 0 0 0 
0.003 0.02025 0 0 0 0 0 0 
0.003 0.02175 0 0 0 0 0 0 
0.003 0.02325 0 0 0 0 0 0 
0.027 0.02325 0 0 0 0 0 0 
0.003 0.02475 0 0 0 0 0 0 
0.027 0.02475 0 0 0 0 0 0 
0.003 0.02625 0 0 0 0 0 0 
0.027 0.02625 0 0 0 0 0 0 
0.003 0.02775 0 0 0 0 0 0 
0.027 0.02775 0 0 0 0 0 0 
0.003 0.02925 0 0 0 0 0 0 
0.027 0.02925 0 0 0 0 0 0 
0.009 0.01425 0 0 0 0 0 0 
0.009 0.01575 0 0 0 0 0 0 
0.009 0.01725 0 0 0 0 0 0 
0.009 0.01875 0 0 0 0 0 0 
0.009 0.02025 0 0 0 0 0 0 
0.009 0.02175 0 0 0 0 0 0 
0.009 0.02325 0 0 0 0 0 0 
0.009 0.02475 0 0 0 0 0 0 
0.009 0.02625 0 0 0 0 0 0 
0.009 0.02775 0 0 0 0 0 0 
0.009 0.02925 0 0 0 0 0 0 
0.015 0.01425 0 0 0 0 0 0 
0.015 0.01575 0 0 0 0 0 0 
0.015 0.01725 0 0 0 0 0 0 
0.015 0.01875 0 0 0 0 0 0 
0.015 0.02025 0 0 0 0 0 0 
0.015 0.02175 0 0 0 0 0 0 
0.015 0.02325 0 0 0 0 0 0 
0.015 0.02475 0 0 0 0 0 0 
0.015 0.02625 0 0 0 0 0 0 
0.015 0.02775 0 0 0 0 0 0 
0.015 0.02925 0 0 0 0 0 0 
0.021 0.02325 0 0 0 0 0 0 
0.021 0.02475 0 0 0 0 0 0 
0.021 0.02625 0 0 0 0 0 0 
0.021 0.02775 0 0 0 0 0 0 
0.021 0.02925 0 0 0 0 0 0 
0.0015 0.000375 0 0 0 0 0 0 
0.0015 0.001125 0 0 0 0 0 0 
0.0015 0.001875 0 0 0 0 0 0 
0.0015 0.002625 0 0 0 0 0 0 
0.0045 0.002625 0 0 0 0 0 0 
0.0255 0.022125 0 0 0 0 0 0 
0.0285 0.022125 0 0 0 0 0 0 
0.0105 0.000375 2.01616 5.60546e+21 3.72763e-05 3.57659 9.28509 -0.737551 
0.0075 0.013125 0 0 0 0 0 0 
0.0105 0.013125 0 0 0 0 0 0 
0.0135 0.013125 0 0 0 0 0 0 
0.0165 0.013125 0 0 0 0 0 0 
0.0195 0.022125 0 0 0 0 0 0 
0.0225 0.022125 0 0 0 0 0 0 
0.0135 0.000375 2.09973 2.48743e+21 1.65414e-05 -1.07542 -1.59024 3.52776 
0.00375 0.0001875 1.84886 1.32383e+22 8.80344e-05 34.9488 -2.02792 -1.91696 
0.00525 0.0001875 1.77571 9.80866e+21 6.52276e-05 47.575 1.37369 -1.16885 
0.00375 0.0020625 0 0 0 0 0 0 
0.00525 0.0020625 0 0 0 0 0 0 
0.00675 0.0001875 1.65322 6.36808e+21 4.23478e-05 55.7521 4.58341 -3.14773 
0.00825 0.0001875 2.01127 4.45162e+21 2.96033e-05 30.9219 4.01625 -3.83848 
0.00825 0.0005625 1.96329 4.67295e+21 3.10751e-05 27.3195 4.57299 -4.34805 
0.00975 0.0009375 1.93777 5.30436e+21 3.5274e-05 3.94159 10.2128 -0.0639866 
0.01125 0.0009375 0 0 0 0 0 0 
0.00975 0.0013125 1.97477 4.96026e+21 3.29857e-05 -0.314178 10.5017 -3.27966 
0.01125 0.0013125 0 0 0 0 0 0 
0.01125 0.0024375 0 0 0 0 0 0 
0.01125 0.0028125 0 0 0 0 0 0 
0.01125 0.0039375 0 0 0 0 0 0 
0.01125 0.0043125 0 0 0 0 0 0 
0.01125 0.0046875 0 0 0 0 0 0 
0.01125 0.0050625 0 0 0 0 0 0 
0.01125 0.0054375 0 0 0 0 0 0 
0.01125 0.0058125 0 0 0 0 0 0 
0.01125 0.0061875 0 0 0 0 0 0 
0.01125 0.0065625 0 0 0 0 0 0 
0.01125 0.0069375 0 0 0 0 0 0 
0.01125 0.0073125 0 0 0 0 0 0 
0.01125 0.0076875 0 0 0 0 0 0 
0.01125 0.0080625 0 0 0 0 0 0 
0.01125 0.0084375 0 0 0 0 0 0 
0.01125 0.0088125 0 0 0 0 0 0 
0.01125 0.0091875 0 0 0 0 0 0 
0.01275 0.0016875 2.0644 2.54019e+21 1.68923e-05 -0.325748 2.23102 -0.44825 
0.01275 0.0020625 2.02675 2.55677e+21 1.70025e-05 0.680641 2.68323 -0.256455 
0.01125 0.0031875 0 0 0 0 0 0 
0.01125 0.0035625 0 0 0 0 0 0 
0.02025 0.0009375 2.07989 2.56232e+21 1.70395e-05 3.82514 0.492544 0.369661 
0.003375 0.00046875 1.89012 1.3756e+22 9.14771e-05 25.5307 -6.00803 -5.44427 
0.004125 0.00046875 1.88292 1.27965e+22 8.50969e-05 31.7593 -0.19974 3.17108 
0.003375 0.00065625 1.93403 1.34564e+22 8.94852e-05 22.9006 -5.41228 1.33986 
0.004125 0.00065625 1.94735 1.23136e+22 8.18857e-05 35.1044 -1.32164 -1.78445 
0.004875 0.00046875 1.86482 1.1541e+22 7.67478e-05 42.1998 1.08665 -1.97188 
0.005625 0.00046875 1.73398 8.98171e+21 5.97284e-05 47.8417 3.11815 0.230149 
0.004875 0.00065625 1.76357 1.05545e+22 7.01878e-05 41.5363 0.911935 -0.818571 
0.005625 0.00065625 1.87715 9.08864e+21 6.04395e-05 47.7789 1.4107 -1.61545 
0.003375 0.00084375 1.91686 1.45784e+22 9.69465e-05 25.2992 -1.92239 -1.54641 
0.004125 0.00084375 1.90492 1.12674e+22 7.49281e-05 32.4272 -4.21155 -1.34091 
0.003375 0.00103125 1.92013 1.32708e+22 8.82505e-05 29.0272 -4.95906 4.40565 
0.004875 0.00084375 1.75533 1.05565e+22 7.02005e-05 41.4889 1.23751 -1.40747 
0.005625 0.00084375 1.83605 9.48338e+21 6.30645e-05 46.5014 0.255839 -1.46879 
0.005625 0.00103125 1.87599 8.8127e+21 5.86045e-05 41.4142 -1.64953 1.74939 
0.005625 0.00121875 1.93829 8.59912e+21 5.71841e-05 35.2549 -1.09524 0.972949 
0.025875 0.00346875 2.07761 2.53516e+21 1.68588e-05 -1.44229 -3.35285 -0.895721 
0.026625 0.00346875 1.91215 2.54821e+21 1.69456e-05 -0.40096 -2.30318 2.93698 
0.025875 0.00365625 1.98656 2.60636e+21 1.73323e-05 2.51514 -3.69428 0.801334 
0.026625 0.00365625 1.90707 2.56921e+21 1.70853e-05 4.56043 0.0995456 0.174188 
0.027375 0.00346875 1.96947 2.5058e+21 1.66635e-05 5.63416 0.404484 0.373399 
0.028125 0.00346875 2.04826 2.64283e+21 1.75748e-05 1.61077 -3.33003 0.232511 
0.027375 0.00365625 2.05975 2.65279e+21 1.7641e-05 3.00794 1.44715 -0.214024 
0.028125 0.00365625 1.94154 2.60945e+21 1.73529e-05 1.65513 2.64346 0.190187 
0.028875 0.00421875 2.02599 2.61296e+21 1.73762e-05 4.64453 -1.29435 4.00211 
0.029625 0.00440625 1.98507 2.51975e+21 1.67563e-05 3.12842 0.831843 -4.0179 
0.024375 0.00496875 1.98433 2.65133e+21 1.76313e-05 4.64802 2.77825 -0.439216 
0.026625 0.00496875 1.98628 2.77433e+21 1.84493e-05 1.53928 -0.338376 -1.62322 
0.024375 0.0216562 2.03075 2.70021e+21 1.79564e-05 -2.53149 -2.06965 2.47454 
0.025125 0.0216562 1.99652 2.70021e+21 1.79564e-05 1.21873 -3.62179 3.01695 
0.025875 0.0216562 2.02177 2.51423e+21 1.67196e-05 1.46921 4.45968 -0.835883 
0.026625 0.0216562 1.96417 2.79677e+21 1.85985e-05 -0.464684 -0.686098 3.5805 
0.027375 0.0216562 1.89289 2.47489e+21 1.6458e-05 0.642092 -0.407079 -0.3292 
0.028125 0.0216562 1.99686 2.59649e+21 1.72667e-05 3.6226 -1.0464 4.41996 
0.028875 0.0216562 1.94601 2.71094e+21 1.80277e-05 2.88954 2.89512 0.752428 
0.029625 0.0216562 2.0156 2.38548e+21 1.58635e-05 -1.55862 -1.07546 1.79719 
0.006375 0.00084375 1.63276 7.33721e+21 4.87925e-05 49.0048 5.05108 -3.46354 
0.007125 0.00084375 1.67334 5.07032e+21 3.37176e-05 49.0852 7.35033 -2.22467 
0.006375 0.00103125 1.74449 6.44216e+21 4.28404e-05 50.672 6.65121 -0.180156 
0.007125 0.00103125 1.90234 4.88375e+21 3.2477e-05 50.0761 18.4039 -0.676352 
0.007875 0.00159375 2.03456 4.33179e+21 2.88064e-05 23.58 23.5549 0.803207 
0.008625 0.00159375 1.94327 4.28208e+21 2.84758e-05 13.5217 11.7227 2.02311 
0.007875 0.00178125 2.02383 4.09184e+21 2.72107e-05 15.3746 18.9707 0.700962 
0.008625 0.00178125 2.0221 4.04101e+21 2.68727e-05 5.66407 14.8983 -1.56091 
0.007875 0.00196875 1.93651 3.84586e+21 2.55749e-05 16.8591 22.8306 -1.21206 
0.008625 0.00196875 2.05156 4.16203e+21 2.76775e-05 8.96337 21.4874 -2.26197 
0.007875 0.00215625 1.91458 3.93134e+21 2.61434e-05 8.30799 20.2143 1.99132 
0.008625 0.00215625 2.05971 4.13079e+21 2.74698e-05 -0.49732 16.0508 1.47648 
0.006375 0.00234375 1.90804 3.0603e+21 2.0351e-05 -3.85548 6.5686 -5.23962 
0.007125 0.00234375 2.02786 3.54923e+21 2.36024e-05 -0.784062 10.4533 -0.863422 
0.006375 0.00253125 1.93437 3.22764e+21 2.14638e-05 1.32323 -0.527057 -3.10152 
0.007125 0.00253125 1.99327 3.84969e+21 2.56004e-05 0.802691 11.0435 -1.12783 
0.007875 0.00234375 1.93524 3.90656e+21 2.59786e-05 11.8516 18.6982 -1.55024 
0.007875 0.00253125 2.02177 3.92123e+21 2.60762e-05 2.96014 17.3091 0.799994 
0.008625 0.00253125 2.0444 3.9257e+21 2.61059e-05 -0.410786 19.1513 -0.841547 
0.007875 0.00271875 1.98885 3.6841e+21 2.44993e-05 0.310517 16.2502 0.967808 
0.008625 0.00271875 1.91068 3.68826e+21 2.4527e-05 -4.01638 17.571 -0.353032 
0.007875 0.00290625 1.9436 3.50483e+21 2.33071e-05 -0.509536 9.8274 2.93531 
0.007875 0.00309375 2.06173 3.68385e+21 2.44976e-05 -2.81839 12.2819 0.720802 
0.008625 0.00309375 2.06762 3.62166e+21 2.4084e-05 -2.24981 17.668 0.0960313 
0.006375 0.00346875 1.85603 3.31578e+21 2.20499e-05 1.59697 1.96542 2.24648 
0.006375 0.00365625 2.03321 3.2444e+21 2.15753e-05 -1.15226 3.58034 0.207028 
0.008625 0.00346875 1.97268 3.58903e+21 2.38671e-05 1.0759 15.1847 -0.510609 
0.006375 0.00384375 2.0757 3.25728e+21 2.16609e-05 -6.53488 1.81197 1.3407 
