running....
idx x y z xnext ynext znext vx vy vz collides time
1 2.029484e-04 -3.480534e-03 6.350394e-02 3.094613e-04 -3.489481e-03 6.363986e-02 1.050743e+01 -8.307153e-01 1.341321e+01 1447 4.960205e-03
2 6.515407e-03 -2.213633e-03 1.199493e-01 6.209602e-03 -2.098954e-03 1.207394e-01 -1.046257e+01 3.913315e+00 2.629380e+01 4096 1.483806e-02
3 -4.915934e-03 4.783636e-03 6.341584e-02 -4.790112e-03 4.672110e-03 6.351072e-02 9.628909e+00 -8.543174e+00 7.189561e+00 3080 1.029327e-02
4 5.150662e-03 8.966354e-03 6.314438e-02 5.304247e-03 9.082281e-03 6.361512e-02 7.336341e+00 5.383412e+00 2.297024e+01 7738 2.739974e-02
5 3.720042e-03 3.545966e-04 6.348959e-02 3.706195e-03 3.213493e-04 6.353775e-02 -4.308000e+00 -1.030248e+01 1.492086e+01 4524 1.611204e-02
6 -2.507312e-03 2.517196e-03 6.349831e-02 -2.491976e-03 2.517587e-03 6.351291e-02 1.084635e+01 2.716936e-01 1.032093e+01 1566 5.104793e-03
7 -7.166142e-03 -3.481184e-03 1.200599e-01 -7.248664e-03 -3.531588e-03 1.201333e-01 -8.536520e+00 -5.226653e+00 7.688882e+00 17420 6.381822e-02
8 1.259071e-02 1.649035e-03 7.774619e-02 1.264964e-02 1.724244e-03 7.782660e-02 5.325634e+00 7.024062e+00 7.538335e+00 1704 5.954362e-03
9 -5.202002e-03 7.454537e-03 1.200521e-01 -5.203657e-03 7.457146e-03 1.201307e-01 -2.756132e-01 4.401004e-01 1.500448e+01 7123 2.611810e-02
10 1.219246e-02 -3.293809e-03 8.780735e-02 1.243542e-02 -3.267124e-03 8.770323e-02 1.161357e+01 1.414660e+00 -5.135181e+00 5037 3.004490e-02
11 3.669595e-04 -3.594045e-03 6.344838e-02 4.880257e-04 -3.421722e-03 6.354772e-02 1.379759e+01 1.969267e+01 1.132547e+01 4678 1.727399e-02
12 9.963683e-03 -7.831364e-03 1.001007e-01 1.017996e-02 -8.105763e-03 1.011077e-01 4.328557e+00 -5.801480e+00 2.316471e+01 6081 2.152082e-02
13 -3.923728e-03 -6.128493e-03 6.346511e-02 -3.832822e-03 -6.232125e-03 6.351711e-02 9.354750e+00 -1.051081e+01 5.318315e+00 2743 9.514508e-03
14 1.555525e-03 -3.123249e-03 6.407467e-02 1.557069e-03 -3.140025e-03 6.410220e-02 9.793222e-01 -1.066817e+01 1.751969e+01 2867 9.796784e-03
15 6.500436e-03 1.090872e-02 1.899782e-02 6.501943e-03 1.091084e-02 1.898612e-02 2.206479e+00 3.096932e+00 -1.717708e+01 3816 1.369459e-02
16 5.793760e-03 -1.468139e-03 6.346812e-02 5.750711e-03 -1.502756e-03 6.351513e-02 -7.896038e+00 -6.299850e+00 8.572004e+00 6770 2.415976e-02
17 5.421430e-03 -3.096422e-03 1.197277e-01 5.427217e-03 -3.001493e-03 1.201522e-01 -1.003582e-02 3.579840e+00 1.544977e+01 10300 3.853687e-02
