/n/home03/calmiller/DSMC_Simulations/6_10_20_fixed_collisions/flow_4.00000_gap_0.00800_len_0.02000_T1_2.00000_T2_0.50000/data
running....
idx x y z xnext ynext znext vx vy vz collides time
125005 -6.437767e-04 -1.553185e-02 1.121678e-01 5.045888e-03 -2.486303e-01 4.571428e-01 2.544079e-01 -1.042277e+01 1.542523e+01 1686 8.329147e-03
500034 -6.541792e-03 1.941608e-02 1.524058e-01 -3.045999e-01 1.029312e+00 3.129621e+00 -2.000172e+00 6.777085e+00 1.997913e+01 1840 1.101353e-02
250047 9.930770e-03 5.286086e-03 1.128969e-01 8.195982e-02 2.326991e-02 1.995653e-01 9.830366e+00 2.454393e+00 1.182831e+01 1927 9.866831e-03
500161 -2.449911e-02 1.623769e-02 1.748615e-01 -4.329094e-02 3.515740e-02 2.564657e-01 -6.615784e+00 6.660802e+00 2.872929e+01 2380 1.238037e-02
125153 1.462097e-02 -4.695003e-03 1.177613e-01 5.944544e-01 -2.760611e-01 1.255519e+00 1.715806e+01 -8.030095e+00 3.366780e+01 1442 6.654935e-03
625153 5.016907e-03 -7.007778e-03 1.164721e-01 1.794500e-01 -5.452470e-01 1.523900e+00 5.647365e+00 -1.742578e+01 4.556621e+01 2629 1.052411e-02
500236 1.165024e-02 -5.158240e-03 1.053240e-01 1.748480e-01 -5.500477e-02 2.931829e-01 1.507227e+01 -4.603617e+00 1.734986e+01 1357 7.758240e-03
375386 -2.753819e-03 8.034173e-04 1.106163e-01 -1.255718e-01 -9.679813e-03 6.198341e-01 -1.062257e+01 -9.066985e-01 4.404244e+01 844 3.849357e-03
625437 1.105438e-02 2.821511e-03 1.250170e-01 3.050234e-01 6.117179e-03 7.066170e-01 8.174882e+00 9.164809e-02 1.617351e+01 5923 2.511797e-02
500432 7.048682e-03 2.836963e-02 7.420043e-02 1.118125e-02 9.080912e-02 8.949670e-02 2.998651e+00 4.530700e+01 1.109920e+01 2007 8.380973e-03
375557 -5.700271e-03 3.471145e-03 1.488588e-01 -5.227930e-02 1.598967e-02 5.409855e-01 -5.205069e+00 1.398908e+00 4.381900e+01 1799 8.679942e-03
750576 -6.599212e-03 3.831228e-03 1.071615e-01 -2.161536e-02 2.098005e-02 1.740747e-01 -7.852777e+00 8.968074e+00 3.499260e+01 2149 8.578366e-03
705 -1.000409e-02 -2.635505e-02 1.959982e-01 -6.789784e-01 -2.245382e+00 8.560074e+00 -2.576292e+00 -8.545711e+00 3.221096e+01 1111 8.104185e-03
125548 -9.308549e-03 -8.735010e-03 1.624267e-01 -6.569583e-01 -8.265443e-01 6.204236e+00 -3.635338e+00 -4.590465e+00 3.391342e+01 3415 1.551423e-02
744 5.987548e-03 -7.036191e-04 9.779164e-02 1.081049e-01 2.433490e-02 2.311997e-01 1.698823e+01 4.165406e+00 2.219377e+01 4798 1.836022e-02
750657 9.685596e-03 3.430307e-03 1.385026e-01 1.842863e-01 1.070809e-01 1.786908e+00 3.800551e+00 2.256173e+00 3.588100e+01 4781 1.961911e-02
375733 2.251448e-03 -8.984465e-03 1.448617e-01 -9.292153e-02 -2.969479e-01 1.581744e+00 -2.740027e+00 -8.290458e+00 4.136780e+01 2965 1.293451e-02
750801 -1.071140e-02 2.558198e-02 7.191521e-02 -2.121608e-02 4.104665e-02 7.527000e-02 -8.875176e+00 1.306577e+01 2.834390e+00 2402 1.078694e-02
250764 -5.261469e-03 -1.283090e-03 9.664041e-02 -7.311067e-02 -3.054138e-02 2.797672e-01 -1.658486e+01 -7.151811e+00 4.476296e+01 959 4.005355e-03
375840 3.975564e-03 1.026001e-02 1.474236e-01 3.702847e-02 1.916016e-01 1.066541e+00 1.679400e+00 9.213864e+00 4.669985e+01 2786 1.182165e-02
