running....
idx x y z xnext ynext znext vx vy vz collides time
78 1.000041e-02 -1.909189e-02 4.645133e-02 Inf -Inf -Inf 3.513090e+00 -9.594291e+00 -4.767834e-01 2620 9.444064e-03
315 -1.687231e-02 -1.345108e-02 2.675472e-02 -Inf Inf Inf -6.840122e+00 3.163875e+00 1.030058e+01 1824 6.674303e-03
931 -2.006774e-02 7.892283e-03 2.684379e-02 -Inf -Inf Inf -6.884648e-02 -6.423771e-01 4.152080e+00 3035 1.097889e-02
1199 7.594174e-03 -2.020254e-02 2.674518e-02 Inf -Inf -Inf 1.695973e+01 -4.223460e+00 -5.092495e+00 812 2.999222e-03
1310 1.991920e-02 -8.203263e-03 4.541517e-02 Inf -Inf -Inf 1.258631e+01 -3.411936e+00 -4.562456e+00 2194 8.159471e-03
1371 -1.592410e-02 -1.452436e-02 3.987104e-02 -Inf -Inf Inf -2.192178e+00 -1.508024e+01 7.914411e+00 2649 9.614446e-03
1443 -2.035018e-02 6.773424e-03 3.225331e-02 -Inf Inf Inf -8.948795e+00 5.440209e+00 5.878188e+00 4285 1.561844e-02
1444 -1.804217e-02 1.167845e-02 3.992626e-02 -Inf Inf -Inf -1.143365e+01 6.513885e+00 -1.046788e+01 1393 4.880203e-03
1502 1.975538e-02 -8.683242e-03 5.962505e-02 Inf -Inf Inf 9.719138e+00 -2.297095e+00 3.812326e+00 3028 1.142040e-02
1675 1.887218e-02 1.039398e-02 4.434193e-02 Inf Inf Inf 9.685243e+00 8.295368e+00 9.278742e-01 1158 4.004691e-03
1697 6.473600e-03 2.052109e-02 4.653537e-02 Inf Inf Inf 2.461793e+00 3.290145e+00 7.148104e+00 1390 4.758010e-03
1783 -1.075653e-02 1.865205e-02 5.845447e-02 -Inf Inf Inf -1.942383e+00 4.161165e+00 1.158870e+01 2069 7.613983e-03
1806 -3.488133e-03 2.119406e-02 3.225780e-02 Inf Inf -Inf 4.810057e+00 1.057615e+01 -1.246748e+01 2542 8.774036e-03
1862 -1.681384e-02 -1.340108e-02 3.225389e-02 -Inf -Inf Inf -1.036108e+01 -4.037235e+00 8.117270e+00 4944 1.841132e-02
1995 -3.314722e-03 1.349641e-03 1.125919e-01 -1.159560e-01 4.179090e-02 5.858058e-01 -6.193699e+00 2.223706e+00 2.602018e+01 6967 2.684158e-02
2480 -1.996576e-02 8.194059e-03 3.991854e-02 -Inf Inf Inf -2.274946e+01 2.567988e+00 8.681639e+00 1004 3.599170e-03
2744 -2.157308e-02 4.076305e-04 2.033637e-02 -Inf -Inf -Inf -2.305873e+00 -6.594120e+00 -1.923059e+00 2246 8.944317e-03
3274 2.961612e-03 -2.137446e-02 3.122274e-02 Inf -Inf Inf 1.715549e+00 -4.234688e+00 5.187604e+00 1279 4.840643e-03
3305 -1.371043e-03 2.154305e-02 5.632630e-02 -Inf Inf Inf -8.470810e+00 7.119005e+00 3.820739e-01 3869 1.416318e-02
3355 1.679032e-02 1.355107e-02 4.545678e-02 Inf Inf Inf 8.090246e+00 1.356604e+01 6.168263e+00 4481 1.588006e-02
3471 2.119402e-02 -3.722468e-03 2.795551e-02 Inf -Inf -Inf 9.674712e+00 -4.243413e+00 -2.352769e+01 4332 1.642861e-02
3727 -1.564872e-03 2.146934e-02 2.127719e-02 Inf Inf -Inf 8.798808e+00 1.231227e+01 -1.625306e+00 3094 1.188028e-02
3746 2.338672e-05 4.435511e-04 1.289109e-01 8.678029e-01 -3.530761e-01 8.708671e+00 4.024556e+00 -1.639541e+00 3.979090e+01 1478 6.082594e-03
3752 1.494885e-02 1.543225e-02 4.647928e-02 Inf Inf -Inf 1.080575e+01 1.744580e+01 -1.471873e+01 1256 4.566837e-03
3807 1.812804e-02 -1.169318e-02 4.002455e-02 -Inf -Inf -Inf -1.154278e+00 -1.251148e+00 -1.145853e+01 1585 5.521096e-03
3821 1.934522e-02 -9.542776e-03 2.133562e-02 Inf -Inf -Inf 1.326634e+01 -2.760527e+00 -6.265682e+00 2675 9.750374e-03
3916 9.156870e-03 -1.953040e-02 4.211083e-02 Inf -Inf Inf 8.910480e+00 -1.305836e+01 2.774862e-01 5286 2.017249e-02
3934 -1.272561e-02 -1.734044e-02 4.532341e-02 -Inf -Inf -Inf -9.591990e+00 -1.063500e+00 -1.669784e+01 2977 1.097883e-02
3984 7.383355e-04 4.942621e-03 1.250057e-01 1.280083e-01 1.801469e-01 1.467473e+00 3.105960e+00 4.275773e+00 3.276226e+01 5399 2.170972e-02
4043 -2.071098e-02 -6.015536e-03 2.676418e-02 -Inf -Inf Inf -5.092993e+00 -3.985750e+00 3.701824e+00 6586 2.421895e-02
4066 -5.365425e-03 -1.930477e-04 1.238651e-01 -1.719838e+00 4.124932e-01 1.093893e+01 -8.803508e+00 2.119070e+00 5.553343e+01 1866 7.610351e-03
4223 2.084831e-03 4.821736e-03 9.884255e-02 3.987516e-02 9.881789e-02 5.228031e-01 4.258157e+00 1.059134e+01 4.777124e+01 4270 1.545422e-02
4295 2.055896e-02 6.542513e-03 2.126215e-02 Inf Inf -Inf 1.257709e+01 3.096799e+00 -4.888056e+00 1257 4.585282e-03
4390 -2.341335e-03 -2.729943e-03 1.131804e-01 -1.743485e-01 -1.388232e-01 1.024924e+00 -4.910800e+00 -3.885458e+00 2.603024e+01 4625 1.701162e-02
4534 -2.106821e-02 -4.426861e-03 3.993009e-02 -Inf -Inf Inf -1.760185e+01 -3.854004e+00 2.766338e+00 2727 9.867127e-03
5100 1.744063e-02 -1.271123e-02 4.866830e-02 -Inf -Inf Inf -5.642455e-01 -5.705007e+00 3.076597e+00 3246 1.203412e-02
5241 -8.028837e-03 -1.998660e-02 4.647754e-02 Inf -Inf Inf 1.392973e+00 -1.264955e+01 1.282424e+01 5984 2.210406e-02
5911 2.050541e-02 6.414305e-03 3.231049e-02 Inf Inf -Inf 9.059457e+00 1.015890e+01 -6.133051e+00 1426 5.408643e-03
5951 -1.061209e-02 -1.878704e-02 2.787519e-02 -Inf -Inf -Inf -6.591322e+00 -1.744733e+01 -6.445993e+00 1587 6.009721e-03
6142 -2.101239e-02 4.899245e-03 3.118893e-02 -Inf Inf -Inf -2.365896e+00 4.618587e+00 -1.296844e+01 1969 6.929612e-03
6163 1.922535e-02 9.630947e-03 3.994771e-02 -Inf Inf Inf -6.007055e+00 1.301581e+01 1.180926e+01 2582 9.828003e-03
6371 8.036073e-03 -1.998206e-02 4.433960e-02 -Inf -Inf Inf -1.237778e+01 -1.738183e+01 2.915693e-01 1620 5.788501e-03
6416 1.955063e-02 -9.131592e-03 5.748466e-02 Inf -Inf Inf 1.175850e+01 -7.017176e+00 2.790026e+00 3500 1.310395e-02
6662 1.508302e-03 8.912169e-03 1.316009e-01 9.799971e-03 1.720818e-01 1.175304e+00 2.669154e-01 5.252560e+00 3.359764e+01 3398 1.428862e-02
6772 -8.525642e-03 1.970929e-02 3.993833e-02 -Inf Inf Inf -2.821713e+00 5.591560e+00 6.706695e+00 2454 8.491038e-03
6933 -9.750066e-03 -2.337919e-02 7.136877e-02 -2.772413e-02 -6.872875e-02 8.508551e-02 -7.544541e+00 -1.903530e+01 5.757543e+00 3063 1.115123e-02
6955 -1.933217e-02 -9.369596e-03 3.990288e-02 -Inf Inf -Inf -2.146036e+00 1.246740e+00 -1.225515e+01 3975 1.490519e-02
7084 1.022432e-03 -2.152532e-02 4.868971e-02 Inf -Inf Inf 2.293257e+00 -1.541751e+01 7.886897e-01 3794 1.296123e-02
7268 2.080457e-02 -5.499326e-03 3.991597e-02 Inf -Inf -Inf 9.277159e+00 -5.252026e+00 -5.838813e+00 1937 7.055514e-03
7459 -4.527834e-03 -2.108733e-02 3.988746e-02 -Inf -Inf Inf -1.013806e+01 -9.092114e+00 9.850038e-01 3627 1.327717e-02
7461 2.036388e-02 7.019247e-03 5.189765e-02 Inf Inf Inf 8.672087e+00 9.858745e+00 1.497784e+01 2861 9.786674e-03
7639 -4.795377e-03 3.044465e-03 1.558308e-01 -6.694977e-01 4.116249e-01 1.160618e+01 -3.597115e+00 2.211081e+00 6.196490e+01 5418 2.127431e-02
7758 1.913581e-02 -9.969312e-03 4.654369e-02 Inf -Inf Inf 2.219494e+01 -1.324560e+00 1.219714e+01 1802 6.598872e-03
7794 1.621055e-02 -1.409741e-02 4.646914e-02 Inf Inf -Inf 5.721555e+00 3.379216e+00 -8.552194e+00 2646 9.079842e-03
8155 -2.742005e-02 3.298753e-03 7.005360e-02 -3.819253e-02 4.126433e-03 6.977769e-02 -2.994764e+01 2.300964e+00 -7.670256e-01 4330 1.671687e-02
8386 -2.025462e-02 -7.474900e-03 4.215521e-02 -Inf -Inf Inf -1.740533e+00 -1.522198e+01 1.438358e+01 2641 9.545306e-03
8392 3.314500e-03 5.658604e-03 1.202129e-01 2.709098e-01 4.484732e-01 2.092841e+00 3.640300e+00 6.023940e+00 2.683514e+01 1059 4.934875e-03
8608 -1.765254e-02 1.236909e-02 4.640906e-02 -Inf Inf -Inf -1.917471e+01 1.432135e+01 -3.430520e+00 3682 1.420547e-02
8639 1.215907e-02 1.782510e-02 4.544287e-02 Inf Inf Inf 1.106392e-01 1.606785e+00 7.865071e+00 8091 2.853780e-02
8660 5.986856e-03 4.561671e-03 1.227057e-01 4.979987e-01 1.699024e-01 2.196434e+00 8.714479e+00 2.928503e+00 3.672974e+01 3751 1.542972e-02
8672 -2.132560e-02 -2.574831e-03 4.537683e-02 -Inf -Inf Inf -2.151804e-01 -2.555694e+00 2.386381e+01 1308 4.663599e-03
